,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
2590,봄바람을 만난 발칙한 여인들,,175000,175000,35,35,1,1,한국,,,,,
2591,시그라프 07 BEST AT,,171000,171000,35,35,1,2,기타,,,,,
2592,인디밴드공연+너를보내는숲,2008-04-24,206000,206000,35,35,1,1,일본,,,드라마,,
2596,SIFF2008_다큐멘터리 특별초청,2008-12-13,170000,170000,34,34,1,2,기타,,,다큐멘터리,,
2597,SIFF2008_장편경쟁2,,164000,164000,34,34,1,2,한국,,,드라마,,
2599,금요단편극장-나비날다,,158000,158000,34,34,1,1,한국,,,,,
2604,작가를 만나다-곡사,,158000,158000,34,34,1,1,한국,,,,,
2615,파노라마4_색다른 시선,2008-05-22,164000,164000,33,33,1,1,기타,,,,,
2618,10월의 단편 상상극장 : 웃음의 영화관,,189600,189600,32,32,1,4,한국,,,"드라마,코미디",,
2619,2008 인디애니페스트-애니메이션 수프2,,117000,117000,32,32,1,2,기타,,,,,
2620,After 2000_방황하는 사람들,,185400,185400,32,32,1,4,한국,,,드라마,,
2621,SIFF2008-단편경쟁8,,160000,160000,32,32,1,2,한국,,,드라마,,
2622,SIFF2008_장편초청7,,155000,155000,32,32,1,2,한국,,,다큐멘터리,,
2624,쉼터를 만나다(개막작),,128000,128000,32,32,1,1,한국,,,,,
2627,영국 채널 4 스페셜 1,2008-05-21,273000,273000,32,32,1,2,잉글랜드,,,,,
2629,중앙대학교졸업작품전-섹션6,2008-12-12,96000,96000,32,32,1,2,한국,,,드라마,,
2632,4월 독립애니메이션 정기상영회,,154000,154000,31,31,1,1,한국,,,,,
2633,금요단편극장-애니초대전,,153000,153000,31,31,1,1,한국,,,,,
2635,아드만 키즈 스페셜,,151000,151000,31,31,1,2,잉글랜드,,,,,
2639,SIFF2008-단편경쟁5,,150000,150000,30,30,1,2,한국,,,다큐멘터리,,
2640,SIFF2008_장편경쟁1,,144000,144000,30,30,1,2,한국,,,드라마,,
2644,Tea Time with 인디애니박스,,203000,203000,29,29,1,1,한국,,,,,
2647,베스트 폴란드 애니메이션,,141000,141000,29,29,1,2,폴란드,,,,,
2649,애국자,2008-05-13,150000,150000,29,29,1,2,독일,,,드라마,,
2651,인디포럼2008-국내신작 3,2008-05-30,145000,145000,29,29,1,2,한국,,,드라마,,
2652,2008 인디애니페스트-비경쟁,,112000,112000,28,28,1,2,한국,,,,,
2655,남성의 증명,2008-04-24,106000,106000,28,28,1,7,한국,,,드라마,,
2658,백수와 고용,,111000,111000,28,28,1,2,한국,,,,,
2662,작가를 만나다-노동석,,136000,136000,28,28,1,1,한국,,,,,
2665,SIFF2008_장편경쟁5,,135000,135000,27,27,1,2,한국,,,다큐멘터리,,
2666,내친구 부치 리카+길 위에서,2008-06-04,133000,133000,27,27,1,2,미국,,,드라마,,
2667,상실의 파편+왜놈에게,2008-09-20,129000,129000,27,27,1,4,일본,,,다큐멘터리,,
2668,소년 코스믹,2008-07-22,72000,72000,27,27,1,3,브라질,,,,,
2671,작가를 만나다-황규덕,,135000,135000,27,27,1,1,한국,,,,,
2672,중앙대학교졸업작품전-섹션10,2008-12-12,81000,81000,27,27,1,1,한국,,,드라마,,
2675,SIFF2008_국내 기획1,,126000,126000,26,26,1,2,한국,,,"다큐멘터리,드라마",,
2676,그림자+하리마노,2008-09-20,127500,127500,26,26,1,3,일본,,,다큐멘터리,,
2678,보다 깊이 2,,130000,130000,26,26,1,3,한국,,,드라마,,
2680,알렉산더 클루게 특별전-서펀틴 갤러리 프로그램,2008-05-13,138000,138000,26,26,1,2,독일,,,드라마,,
2687,금요단편극장-콧구멍 속 녹차지렁이,,116000,116000,25,25,1,1,한국,,,,,
2689,보다 깊이 1,,125000,125000,25,25,1,3,한국,,,드라마,,
2691,유러피언 애니_페스티벌 인 서울_오로라 스페셜 1,2008-09-05,72000,72000,25,25,1,4,영국,,,,,
2692,인디포럼2008-일본 독립영화 특별전3,2008-05-30,125000,125000,25,25,1,2,일본,,,드라마,,
2693,EIDF-다큐멘터리 정신상 수상작,2008-09-11,48000,48000,24,24,1,2,기타,,,다큐멘터리,,
2694,EX-Now 경쟁 3,2008-09-04,120000,120000,24,24,1,2,기타,,,,,
2696,금요단편극장-바람이 분다,,111000,111000,24,24,1,1,한국,,,,,
2697,금요단편극장-백 투1.9.9.8,,113000,113000,24,24,1,1,한국,,,드라마,,
2700,배우 임지규를 만나다,,120000,120000,24,24,1,1,한국,,,드라마,,
2701,벡 : 전갈을 찾아라,,96000,96000,24,24,1,1,스웨덴,,,,,
2703,인디포럼2008-국내신작 4,2008-05-30,120000,120000,24,24,1,2,한국,,,드라마,,
2705,HD 컬렉션1,,115000,115000,23,23,1,1,한국,,,드라마,,
2706,SIFF2008_장편경쟁10,,115000,115000,23,23,1,2,한국,,,다큐멘터리,,
2707,SIFF2008_장편경쟁4,,111000,111000,23,23,1,2,한국,,,드라마,,
2708,SIFF2008_장편초청4,,115000,115000,23,23,1,2,한국,,,다큐멘터리,,
2709,금요단편극장-2008년 영화제가 사랑한 'Short Films',,113000,113000,23,23,1,2,한국,,,드라마,,
2710,금요단편극장-내 인생의 단편 BEST,,111000,111000,23,23,1,1,한국,,,,,
2711,달팽이+따뜻한 포옹,2008-05-30,138000,138000,23,23,1,3,일본,,,드라마,,
2715,After 2000_신기한 로맨스,,124200,124200,22,22,1,2,한국,,,멜로/로맨스,,
2716,SIFF2008_장편경쟁7,,106000,106000,22,22,1,2,한국,,,다큐멘터리,,
2717,SIFF2008_장편초청5,,108000,108000,22,22,1,2,한국,,,드라마,,
2718,나의 화려한 인생,,88000,88000,22,22,1,1,호주,,,,,
2721,인디포럼2008-국내신작 5,2008-05-30,110000,110000,22,22,1,2,한국,,,다큐멘터리,,
2722,중앙대학교졸업작품전-섹션4,2008-12-12,66000,66000,22,22,1,2,한국,,,드라마,,
2725,2008 인디애니페스트-개막작 섹션,,84000,84000,21,21,1,1,한국,,,,,
2729,"라라 선샤인, 잘 있어요, 이젠",,84000,84000,21,21,1,1,한국,,,,,
2732,보다 깊이 3,,105000,105000,21,21,1,3,한국,,,드라마,,
2735,애니충격감독열전-정민영,,113000,113000,21,21,1,4,한국,,,,,
2736,작가를 만나다-이지상,2008-09-27,91000,91000,21,21,1,2,한국,,,드라마,,
2739,2008 인디애니페스트-경쟁4 학생,,77000,77000,20,20,1,2,한국,,,,,
2743,단편영화 감독 특별전_원신연,,110600,110600,20,20,1,2,한국,,,드라마,,
2747,이주여성이 만드는 여성영화 제작워크숍,,40000,40000,20,20,1,2,한국,,,다큐멘터리,,
2760,파노라마2_삶에 관한 이야기,2008-05-21,92000,92000,19,19,1,1,기타,,,,,
2762,4월 금요단편극장-꽃보다 애니메이션,,88000,88000,18,18,1,1,한국,,,,,
2763,SIFF2008_국내 기획2,,86000,86000,18,18,1,2,한국,,,드라마,,
2766,경쟁단편_학생1,,85000,85000,18,18,1,2,스페인,,전체관람가,애니메이션,,
2767,서영주 단편영화 배우 3인방_서영주,,108000,108000,18,18,1,2,한국,,,드라마,,
2768,유러피언 애니_페스티벌 인 서울_오로라 스페셜 2,2008-09-05,50000,50000,18,18,1,4,영국,,,,,
2769,작가를 만나다-이진우,,76000,76000,18,18,1,1,한국,,,,,
2770,장가,2008-07-22,90000,90000,18,18,1,5,중국,,,,,
2772,After 2000_진실의 이면,,116400,116400,17,17,1,2,한국,,,드라마,,
2774,그녀의 방(폐막작),,68000,68000,17,17,1,1,,,,,,
2777,반짝이는 순간들1,,52000,52000,17,17,1,4,기타,,,드라마,,
2779,색깔있는 그들의 애니메이션,,100000,100000,17,17,1,4,한국,,,,,
2782,애니충격 감독열전-희로애락 블루스-원종식,2008-09-26,86000,86000,17,17,1,4,한국,,,,,
2783,야마시타x닝하오,2008-10-24,85000,85000,17,17,1,3,일본,,,"다큐멘터리,드라마,액션",,
2785,인디다큐페스티발2008-전장에서 나는,,93000,93000,17,17,1,5,한국,,,다큐멘터리,,
2786,일본 인디필름 페스티벌,,62000,80769000,17,13481,1,1,일본,,,,,
2787,키란의 자유(Provoked : A True Story),,68000,68000,17,17,1,1,인도,,,,,
2789,2008 인디애니페스트-경쟁5 학생,,60000,60000,16,16,1,2,한국,,,,,
2790,After 2000_빛의 속도,,92400,92400,16,16,1,2,한국,,,드라마,,
2792,다큐플러스 인 나다-어떤 나라,2008-02-27,68000,68000,16,16,1,1,영국,,,다큐멘터리,,
2797,어바웃 더 바디 / 악한의 슬픈 이야기 / 땀녀,,64000,64000,16,16,1,1,기타,,,,,
2799,영국 채널 4 스페셜 2,2008-05-24,80000,80000,16,16,1,1,잉글랜드,,,,,
2802,인터넷애니메이션,,80000,80000,16,16,1,1,기타,,,,,
2803,존 케이지 스페셜 4,2008-09-04,78000,78000,16,16,1,2,기타,,,다큐멘터리,,
2804,힐링 히스토리-송환,,75000,75000,16,16,1,3,한국,,,다큐멘터리,,
2809,단편영화 배우 3인방_유형근,,86000,86000,15,15,1,2,한국,,,드라마,,
2814,인디포럼2008-일본 독립영화 특별전1,2008-05-30,75000,75000,15,15,1,2,일본,,,드라마,,
2815,작가를 만나다-한병아,,63000,63000,15,15,1,1,한국,,,,,
2816,핸드메이드 필름,,72000,72000,15,15,1,4,기타,,,,,
2817,금요단편극장-오싹코믹호러쇼,,66000,66000,14,14,1,1,한국,,,,,
2823,"쉼터를 만나다, 팬케익 만들기",,56000,56000,14,14,1,1,기타,,,,,
2826,왕가위 스폐셜-중경삼림,2008-03-08,83000,83000,14,14,1,2,홍콩,,15세이상관람가,드라마,,
2828,인디포럼2008-일본 독립영화 특별전2,2008-05-30,70000,70000,14,14,1,2,일본,,,드라마,,
2832,다큐플러스 인 나다-트린T민하 단편모음,2008-04-09,62000,62000,13,13,1,1,기타,,,다큐멘터리,,
2833,단편영화 배우 3인방-이채은,,73000,73000,13,13,1,2,한국,,,드라마,,
2835,북 오브 레버레이션,,52000,52000,13,13,1,1,호주,,,,,
2837,인디포럼2008-일본 독립영화 특별전6,,65000,65000,13,13,1,2,일본,,,드라마,,
2839,힐링 히스토리-숨결,2008-03-06,62000,62000,13,13,1,3,한국,,,다큐멘터리,,
2844,서울아트시네마 애니충격 감독열전 12월-마시마 리이치로,,62000,62000,12,12,1,5,일본,,,,,
2849,중앙대학교졸업작품전-섹션5,2008-12-12,36000,36000,12,12,1,2,한국,,,드라마,,
2852,"햇살 쏟아지던 날, 십 분간 휴식, 피는 멈추지 않는다",,48000,48000,12,12,1,1,한국,,,,,
2855,금요단편극장-누구에게나 잔혹한 밤은 있다,,47000,47000,11,11,1,1,한국,,,드라마,,
2856,금요단편극장-배우열전3탄,,51000,51000,11,11,1,1,한국,,,,,
2857,"금요단편극장-엄마,사랑해요",,54000,54000,11,11,1,1,한국,,,,,
2866,왈가닥 소녀들,2007-07-19,44000,44000,11,11,1,2,독일,,,드라마,,
2867,왕가위 스폐셜-타락천사,2008-03-08,62000,62000,11,11,1,1,홍콩,,,드라마,,
2868,인디포럼2008-국내신작 10,2008-06-05,55000,55000,11,11,1,1,한국,,,드라마,,
2869,인디포럼2008-일본 독립영화 특별전5,2008-05-30,55000,55000,11,11,1,2,일본,,,드라마,,
2872,파노라마3_웃음 그 너머,2008-05-21,55000,55000,11,11,1,1,기타,,,,,
2873,10월 독립애니메이션 정기상영회,,47500,47500,10,10,1,1,한국,,,,,
2874,11월 독립애니메이션 정기상영회,,47500,47500,10,10,1,1,한국,,,,,
2876,7월 독립애니메이션 정기상영회,,50000,50000,10,10,1,1,한국,,,,,
2877,"끝없는 밤, 동물농장, 동정녀들",,40000,40000,10,10,1,1,기타,,,,,
2881,다큐플러스 인 나다-그녀의 이름은 베트남,2008-04-02,47000,47000,10,10,1,1,기타,,,다큐멘터리,,
2883,반짝이는 순간들2,,32000,32000,10,10,1,4,기타,,,드라마,,
2889,플레이그라운드,2008-06-05,50000,50000,10,10,1,1,러시아,,,드라마,,
2890,힐링 히스토리-거류,2008-03-06,47000,47000,10,10,1,2,한국,,,다큐멘터리,,
2892,경쟁 TV2,,43000,43000,9,9,1,2,기타,,전체관람가,애니메이션,,
2893,금요단편극장-배우열전2탄,,41000,41000,9,9,1,1,한국,,,,,
2896,너의 친구,2008-07-17,36000,36000,9,9,1,1,일본,,,드라마,,
2899,단편영화 감독 특별전_이진우,,51400,51400,9,9,1,2,한국,,,드라마,,
2903,보다 멀리 1,,45000,45000,9,9,1,3,한국,,,드라마,,
2907,엘리자베스라고 불러줘,2007-07-19,32000,32000,9,9,1,2,프랑스,,,드라마,,
2911,후아닌 구출대소동31,2008-07-22,36000,36000,9,9,1,2,브라질,,,드라마,,
2912,5월 실험영화 정기상영회-브루스 엘더,2008-05-13,40000,40000,8,8,1,1,기타,,,드라마,,
2913,8월 독립애니 정기상영회,,40000,40000,8,8,1,1,한국,,,,,
2915,독립애니메이션 1월 정기상영회 < therapy >,2008-01-08,40000,40000,8,8,1,1,기타,,,,,
2916,벤쿠버 필름 스쿨 콜렉션,,37000,37000,8,8,1,2,캐나다,,,,,
2919,야마시타 X 노부히로,2008-08-23,45000,45000,8,8,1,2,일본,,,"다큐멘터리,드라마",,
2921,인디포럼2008-일본 독립영화 특별전4,2008-05-30,40000,40000,8,8,1,2,일본,,,드라마,,
2928,3월 금요단편극장-청춘개화,,33000,33000,7,7,1,1,한국,,,드라마,,
2929,8월 실험영화정기상영회-타수아오키,2008-08-17,35000,35000,7,7,1,1,미국,,,다큐멘터리,,
2930,Dima Choice 1 - 잃어버린 시간을 찾아서,,34000,34000,7,7,1,1,한국,,,드라마,,
2931,경쟁 커미션드,,35000,35000,7,7,1,1,미국,,15세이상관람가,애니메이션,,
2932,"금요단편극장-자,슈퍼맨,바다로 가요!",,35000,35000,7,7,1,1,한국,,,드라마,,
2934,단편영화 감독 특별전_이유림,,41200,41200,7,7,1,1,한국,,,드라마,,
2939,애니충격 감독열전-후안 파블로 자라멜라 섹션,2008-04-11,41000,41000,7,7,1,1,아르헨티나,,,,,
2941,이야기해 봅시다 / 가사노동자,,28000,28000,7,7,1,1,터키,,,,,
2942,작은 나방,2008-06-05,35000,35000,7,7,1,1,중국,,,드라마,,
2943,치정시대1,2008-11-06,28000,28000,7,7,1,2,,,,드라마,,
2944,카우보이 엔젤스,2007-07-19,26000,26000,7,7,1,2,프랑스,,,드라마,,
2948,다큐플러스 인 나다-낮은 목소리2,,29000,29000,6,6,1,1,한국,,,다큐멘터리,,
2949,모하메드의 하루,2008-07-22,24000,24000,6,6,1,2,이란,,,드라마,,
2950,미지와의 조우,2008-06-27,28000,28000,6,6,1,3,한국,,,,,
2951,반짝이는 순간들3,,24000,24000,6,6,1,4,기타,,,드라마,,
2954,소나기_최종수+소나기는 그쳤나요?,,24000,24000,6,6,1,1,한국,,,드라마,,
2958,5월 독립애니메이션 정기상영회-가족의 탄생,,25000,25000,5,5,1,1,한국,,,,,
2959,9월 독립애니 정기상영회,2008-09-16,25000,25000,5,5,1,1,태국,,,,,
2960,HD 컬렉션2,2008-06-05,25000,25000,5,5,1,1,기타,,,,,
2961,"가족 프로젝트 : 아버지의 집, 그 여자네 집",,20000,20000,5,5,1,1,한국,,,,,
2962,"과거와 현재를 잇는 징검다리,로스 립맨 특별전",2008-05-28,35000,35000,5,5,1,1,기타,,,다큐멘터리,,
2964,너무 다른 세계,2008-07-22,20000,20000,5,5,1,3,덴마크,,,드라마,,
2966,무슨일이야?,2008-07-22,20000,20000,5,5,1,2,독일,,,다큐멘터리,,
2967,사전제작지원작품 모음,,20000,20000,5,5,1,2,한국,,,드라마,,
2971,열네 살,2007-07-19,20000,20000,5,5,1,2,일본,,,드라마,,
2973,질,2007-07-19,16000,16000,5,5,1,2,벨기에,,,드라마,,
2978,금요단편극장-판타스틱 단편소동,,20000,20000,4,4,1,1,한국,,,,,
2979,다큐플러스 인 나다-낮은목소리1,,19000,19000,4,4,1,1,한국,,,다큐멘터리,,
2981,"두 개의 목소리, 두려움 아래, 어둠에서 빛으로",,16000,16000,4,4,1,1,,,,,,
2982,마지막 점수,2007-07-19,12000,12000,4,4,1,2,태국,,,다큐멘터리,,
2983,설레임,2008-06-27,20000,20000,4,4,1,2,한국,,,,,
2984,세 번의 이혼,,16000,16000,4,4,1,1,이스라엘,,,,,
2986,실험영화상영회 with 다이애고날 필름 아카이브,,20000,20000,4,4,1,1,미국,,,,,
2991,코스와스특별전 단편모음,,26000,26000,4,4,1,1,대만,,,다큐멘터리,,
2993,힐링 히스토리-돌 속에 갇힌 말,2008-03-06,18000,18000,4,4,1,2,한국,,,다큐멘터리,,
2994,12월 독립애니메이션상영회,,15000,15000,3,3,1,1,한국,,,,,
2996,경쟁 TV1,,15000,15000,3,3,1,2,기타,,전체관람가,애니메이션,,
3000,매니아트릭스,,15000,15000,3,3,1,2,한국,,,,,
3005,보이인사이드+록앤롤키드,2007-07-19,12000,12000,3,3,1,2,캐나다,,,다큐멘터리,,
3010,소나기-최종수,,12000,12000,3,3,1,2,한국,,,드라마,,
3012,여행의시작,,15000,15000,3,3,1,2,중국,,,다큐멘터리,,
3015,카로와 하나님,2007-07-19,12000,12000,3,3,1,2,오스트리아,,,드라마,,
3016,화창한 아침,2007-07-19,10000,10000,3,3,1,2,프랑스,,,드라마,,
3017,5월 금요단편극장-가족 땡기는 날,,10000,10000,2,2,1,1,한국,,,드라마,,
3019,가족을 위한 수다,,10000,10000,2,2,1,1,한국,,전체관람가,,,
3021,"금요단편극장-남자이야기,진짜?",,10000,10000,2,2,1,1,한국,,,,,
3022,기쁜 우리 열 세살,,8000,8000,2,2,1,2,미국,,,다큐멘터리,,
3024,다큐플러스 인 나다-낮은 목소리3(숨결),,10000,10000,2,2,1,1,한국,,,다큐멘터리,,
3026,데리우스 서부에 가다,2007-07-19,8000,8000,2,2,1,2,미국,,,다큐멘터리,,
3031,사전제작 1섹션,2007-07-19,8000,8000,2,2,1,1,,,,드라마,,
3032,서커스 스쿨,2008-07-22,8000,8000,2,2,1,2,중국,,,다큐멘터리,,
3033,소나기_이용배+소나기는 그쳤나요?,,8000,8000,2,2,1,2,한국,,,드라마,,
3042,럼블 피쉬,2008-11-24,4000,4000,1,1,1,1,미국,,,"드라마,액션",,
3043,마법의 시간여행,2008-07-22,4000,4000,1,1,1,2,기타,,,,,
3049,우리는 승리하리라,2007-07-19,4000,4000,1,1,1,1,덴마크,,,드라마,,
3054,핑첸과 안톤1953,2008-07-22,4000,4000,1,1,1,2,독일,,,드라마,,
3055,한여름 밤의 악몽,2008-06-27,3000,3000,1,1,1,1,한국,,,,,
3056,행복한 작은학교-365일간의 기록,,5000,5000,1,1,1,1,한국,,,다큐멘터리,,
3514,우주의 신비,2008-07-03,110609000,177057000,8564,14182,3,305,이스라엘,,,다큐멘터리,,
3515,2009년 시네마테크의 친구들 영화제,,46777000,46777000,8435,8435,1,78,기타,,,,,
3522,"토이 스토리 1,2",2010-05-05,65459200,65459200,6494,6494,13,276,미국,,,"가족,어드벤처,코미디",,
3535,2009 디자인영화제,,31202500,31202500,4387,4387,1,80,기타,,,다큐멘터리,,
3540,제2회 CGV-바자패션필름페스티벌,2010-09-01,16005000,16005000,3916,3916,3,204,기타,,,다큐멘터리,,
3579,제1회 서울국제건축영화제,2009-11-19,9697500,9697500,1766,1766,1,34,기타,,,"다큐멘터리,드라마",,
3582,마스무라 야스조 걸작선,,9476000,9476000,1669,1669,1,100,일본,,,"드라마,성인물(에로)",,
3590,뽀롱뽀롱 뽀로로 특별전1,,1512000,1512000,1512,1512,1,60,한국,,,"가족,코미디",,
3597,뽀롱뽀롱 뽀로로 특별전2,,1431000,1431000,1431,1431,1,58,한국,,,"가족,코미디",,
3601,솔트+인셉션+고사 두 번째 이야기: 교생실습,2010-07-28,15376000,15376000,1408,1408,3,12,기타,,,,,
3615,적벽대전1+적벽대전2,,16283000,16283000,1215,1215,2,12,중국,,,전쟁,,
3634,뽀롱뽀롱 뽀로로 특별전3,,1064000,1064000,1064,1064,1,29,한국,,,,,
3637,악마를 보았다+익스펜더블+아저씨,2010-08-19,11546000,11546000,1058,1058,2,9,기타,,,,,
3643,셜록홈즈: 비밀병기,,2105000,2105000,1035,1035,1,27,미국,,,"드라마,미스터리,어드벤처",,
3648,오페라-토스카,,19484000,19484000,978,978,1,11,이탈리아,,,드라마,,
3658,에반게리온:서+에반게리온:파,,13480000,13480000,865,865,2,8,일본,,,SF,,
