■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2019-01-01~2020-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
5889,비가오면 하고싶다,2019-10-21,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)뮤직엔닷컴,(주)뮤직엔닷컴,청소년관람불가,성인물(에로),제임스 오,
5889,비뇨기과 미인선생,2019-02-08,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지모리 나카오,
5889,비뇨기과 여의사들 2 무삭제,2020-07-16,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최민현,
5889,비뇨기과 여의사들 3,2020-11-24,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조태호,
5889,비밀 섹스:잠든 남편 옆에서,2019-09-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",버드맨 텟페이,
5889,비밀 회의실 : 갇혀버린 여사원,2019-04-19,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
5889,비밀친구,2020-09-29,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)나우콘텐츠,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",노현진,한가인
5889,비키니 바 : 맛있는 서비스,2020-11-17,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조태호,
5889,비하인드 더 피스,2020-10-16,"1,000",0.00%,"1,000",1,1,1,1,우즈베키스탄,우즈베키스탄,,(주)스토리제이,12세이상관람가,"전쟁,액션,드라마",,
5889,빅 브라더,2019-08-01,"5,000",0.00%,"5,000",1,1,1,1,홍콩,홍콩,,㈜코리아스크린,15세이상관람가,"액션,코미디",,견자단
5889,빅풋 레전드,2020-04-29,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(주)무브먼트 픽쳐스,15세이상관람가,"액션,공포(호러)",저스틴 리,"케빈 메이클리,랜스 헨릭슨"
5889,빨간 아가씨-정략결혼,2019-02-08,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,
5889,빨간맛의 옆집 부인,2019-07-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),미나토야 켄타로,
5889,빼앗긴 아내:후배와 즐기다,2020-08-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",하라다 칸토나,
5889,빽바지의 간호도우미,2019-01-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타카사카 켄타로,
5889,뺑덕어멈,2019-06-20,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이숭환,
5889,사과씨의 맛,2019-11-25,"1,000",0.00%,"1,000",1,1,1,1,독일,독일,,(주)에이원엔터테인먼트,15세이상관람가,드라마,비비안 나에프,
5889,사내 불륜 : 나를 여자로 만들어 준 남자,2019-09-20,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
5889,사내 연애-은밀하게 깊숙하게,2019-07-18,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히이라기 엔부,
5889,사내섹스,2020-04-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",코토우라 사이로,
5889,사내섹스: 여직원의 불륜,,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,,청소년관람불가,드라마,비바 곤조,
5889,사내정사: 은밀한 회의실 무삭제,2020-07-16,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,두리컴,두리컴,청소년관람불가,멜로/로맨스,이두희,이은미
5889,사돈처녀 - 무삭제판,2019-03-18,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,김태수,
5889,사랑해요 장모님,2019-12-31,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최민현,
5889,사랑해요 장모님 무삭제,2020-03-18,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최민현,
5889,사모님 길들이기,,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,,청소년관람불가,"드라마,성인물(에로)",오자키 히로코우지,
5889,사모님과 민감한 정사,2019-01-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카니에,
5889,사모님의 난잡한생활 - 제대로 난교,2019-03-04,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,
5889,사무라이-검신 주베에,2019-01-10,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,15세이상관람가,"액션,드라마",시게루 이시하라,
5889,사범님의 젊은 아내,2020-07-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)빅콘미디어,청소년관람불가,기타,아사기리 조,
5889,사스카치 빅풋,2019-05-02,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,공포(호러),,
5889,사스콰치: 거인 괴물,2020-09-16,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,(주)더그레이트컴퍼니,청소년관람불가,공포(호러),브래드 더글라스,
5889,사운드웨이브,,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,주식회사 디에스이이디,,"스릴러,드라마",,
5889,사위 사랑은 장모,2020-02-26,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,한대위,이은미
5889,사위가 오늘따라 멋지다,2019-11-08,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,사이버 브라이드,2020-11-25,"6,000",0.00%,"6,000",1,1,1,1,미국,미국,,주식회사 플릭스코,청소년관람불가,"SF,공포(호러)",루이자 워렌,
5889,사장님 한 번 더 해요,2019-10-11,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,박은석,
5889,사장님께 소장당한 청순여직원,2019-02-13,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,히로아키,호시나 아이
5889,사장에게 봉사하는 미인비서,2020-05-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,사장에게 실제 흥분하는 육덕미인,2019-11-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"드라마,성인물(에로)",오자키 히로코우지,모치즈키 리사
5889,사장에게 실제 흥분하는 육덕미인 무삭제판,2020-09-10,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,주식회사 플릭스코,청소년관람불가,성인물(에로),,모치즈키 리사
5889,사장에게 유혹당하는 여배우 지망생,2019-08-23,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"드라마,성인물(에로)",마키무라 츄타,혼다 미사키
5889,사장에게 유혹당하는 여배우지망생 무삭제판,2020-08-13,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"드라마,성인물(에로)",마키무라 츄타,
5889,사촌누나의 원룸습격,2019-01-11,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지모리 히데오,
5889,사촌여동생들,2019-04-22,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
5889,사촌여동생들-무삭제,2019-05-31,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,정민용,
5889,사춘기 여동생 무삭제판,2019-03-04,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,선셋 시네마,선셋 시네마,청소년관람불가,멜로/로맨스,이상수,"이소희,도모세"
5889,사춘기정사 미망인,2019-03-04,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타케호라 테츠야,
5889,사탄의 드론,2020-04-23,"5,000",0.00%,"5,000",1,1,1,1,러시아,러시아,,주식회사 루믹스미디어,청소년관람불가,공포(호러),조던 루빈,"존 브라더튼,알렉스 에소"
5889,사탄의 인형: 상속 받은 저주,2019-12-12,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)소나무픽쳐스,15세이상관람가,공포(호러),,
5889,사탄의 자장가,2019-03-22,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(주)알이디아이스엔터,청소년관람불가,"공포(호러),SF,스릴러",,
5889,산부인과 남의사들,2020-11-06,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),조태호,
5889,살맛,2019-10-24,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,엔트리커뮤니케이션즈,엔트리커뮤니케이션즈,청소년관람불가,성인물(에로),김레이,
5889,살인병기 격리구역,2020-01-31,"6,000",0.00%,"6,000",1,1,1,1,중국,중국,,(주)도키엔터테인먼트,15세이상관람가,액션,,
5889,삼촌의 여자들,2020-06-12,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,최민현,
5889,삼총사: 마지막 미션,2019-12-09,"5,000",0.00%,"5,000",1,1,1,1,이탈리아,이탈리아,,(주)소나무픽쳐스,12세이상관람가,액션,지오반니 베로네시,
5889,상대 가리지 않는 유부녀,2020-02-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",아카바네 키쿠지로,
5889,상대 가리지 않는 유부녀 무삭제판,2020-05-16,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",아카바네 키쿠지로,
5889,상류시대 무삭제판,2019-03-25,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)가온콘텐츠,(주)가온콘텐츠,청소년관람불가,"드라마,멜로/로맨스",한동호,하마사키 마오
5889,상사 뒤집기,2019-12-11,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,"드라마,성인물(에로)",,오우라 마나미
5889,상사의 딸들과 한집에서,2019-08-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다케다 하루오,
5889,상사의 아내,2019-07-09,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,성인물(에로),타다시 코마고메,
5889,상사의 아내와 은밀한 스캔들,2019-02-11,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
5889,상사의 애인과 불륜절정,2019-09-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),존 류지,
5889,새로운 하녀와 불륜남이 이상하다,2019-06-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄지,
5889,새봄의오르가즘,,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,,,청소년관람불가,멜로/로맨스,성기만,정원
5889,새봄의오르가즘-무삭제,2020-04-08,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,성기만,
5889,새아가 - 무삭제판,2020-10-07,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,계장혁,
5889,새아들,2020-02-11,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김환,이은미
5889,새아들 무삭제,2020-05-14,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김환,이은미
5889,새아빠 무삭제,2019-05-30,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
5889,새엄마 2019 무삭제,2019-12-09,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이동현,
5889,새엄마 3 무삭제판,2019-06-14,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김부곤,
5889,새엄마 달래주기,2020-07-23,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
5889,새엄마 동생,2020-01-10,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이동현,
5889,"새엄마-비밀,그리고 야한 짓",2019-09-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",코메이,카자마 유미
5889,새엄마-질펀한 하루,2019-10-24,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",코메이,미시마 나츠코
5889,새엄마:나의 첫사랑 여교사,2020-02-21,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카와사키 군지,
5889,새엄마:남편 대신 아들,2019-06-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,호리구치 나츠미
5889,새엄마:남편으론 부족해,2020-03-18,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",코이케.Jp,
5889,새엄마:뜨거운 목욕시간,2020-05-16,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
5889,새엄마:뜨거운 첫경험,2020-07-31,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
5889,새엄마:아찔한 유혹,2019-08-09,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히이라기 엔부,카자마 유미
5889,새엄마:위험한 취향,2019-06-24,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",츠지 코지,
5889,새엄마:잘못된 관계,2019-06-28,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",츠지 코지,
5889,새엄마:처음엔 거부 나중엔 신음,2020-05-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
5889,새엄마:풍만한 가슴,2020-10-29,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",코메이,
5889,새엄마가 된 옆집유부녀,2019-08-05,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),시온 히비키,
5889,새엄마가 원한 밤놀이,2020-04-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,새엄마는 내차지,2019-02-12,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키타노 마지메,
5889,새엄마는 안마에이스,2020-03-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,새엄마는 열아홉,2020-10-19,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)영화사히트,(주)영화사히트,청소년관람불가,기타,최성은,채승하
5889,새엄마는 정말 헤픈여자,2019-06-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄지,
5889,새엄마는 풍속녀,2020-03-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,새엄마는 흰팬티가 좋아,2019-09-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,
5889,새엄마들 2019 - 무삭제,2019-10-02,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,왕지방,
5889,새엄마랑은 처음인데,2019-05-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),니시무라 켄타,
5889,새엄마와 막장드라마,2020-03-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,새엄마와 외아들의 애완녀,2019-03-04,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄이치로,
5889,새엄마와 풍비박산 난 집안,2019-12-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
5889,새엄마와의 뜨거운 여행,2020-05-21,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
5889,새엄마와의 음탕한 온천여행,2020-07-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키무라 히로유키,
5889,새엄마의 맛,2020-03-25,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",코이케.Jp,
5889,새엄마의 목욕을 훔쳐본 날,2019-12-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,새엄마의 불륜촬영,2019-04-05,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고바야시 이치로,
5889,새엄마의 불장난,2019-04-05,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다나카 켄타로,
5889,새엄마의 야한 목소리,2019-01-04,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,타마츠카 빙고,
5889,새엄마의 욕정,2020-08-26,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",이즈미 류지,
5889,새엄마의 유혹,2020-07-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)빅콘미디어,청소년관람불가,기타,아카바네 키쿠지로,
5889,새엄마의 젖은 망사스타킹,2019-05-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스즈키 켄지,
5889,새엄마의 후끈후끈 욕탕,2020-02-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,새팬티로 갈아입은 유부녀,2020-01-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,색골 옆집 유부녀,2019-04-24,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,나모리 사에
5889,색기 꽉 찬 불륜녀들,2020-09-05,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",이즈미 류지,미즈키 나오
5889,색기 넘치는 형수,2020-04-30,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",버드맨 텟페이,
5889,색스러운 장모님,2020-03-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
5889,색욕 노천탕-달아오른 여주인,2019-08-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",넥스트쿄쿠,
5889,색정 마누라:선배 손길에 가버린 아내,2019-05-24,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",히이라기 엔부,
5889,생머리의 여친 엄마,2019-07-05,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),세타가야 히로시,
5889,샤워실의 딸친구,2019-07-06,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다카하시 켄타로,
5889,샤크 베이트,2020-07-17,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,"스릴러,공포(호러)",마크 앳킨스,브랜단 오렛
5889,샤크 쓰나미,2020-07-17,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,"어드벤처,SF,액션",안소니 C. 페란트,"이안 지어링,타라 레이드"
5889,샤크프렌지,2019-07-18,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,주식회사 루믹스미디어,12세이상관람가,"액션,어드벤처,드라마",호세 몬테시노스,
5889,샬롯: 욕망의 법칙,2020-05-01,"5,000",0.00%,"5,000",1,1,1,1,미국,"미국,독일",,(주)더그레이트컴퍼니,청소년관람불가,"멜로/로맨스,드라마",,
5889,서로의 아내를 바꾸는 부부들,2019-11-08,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
5889,선배부부와교환섹스,2019-12-13,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최성길,
5889,선배부부와교환섹스-무삭제,2020-02-12,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최성길,
5889,선생님 한 번만 더,2019-12-06,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,박은석,
5889,선생님을 위한 특급 서비스,2019-10-16,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",마츠모토 미노루,사쿠라이 아야
5889,성교육 시켜주는 리얼돌,2020-12-08,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",코이케.Jp,카와카미 유우
5889,성기사단: 어둠의 마법사,2020-02-03,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)소나무픽쳐스,12세이상관람가,액션,,
5889,성노예가 된 여대생,2019-06-28,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,(주)레드언더미디어,청소년관람불가,드라마,,
5889,성스러운 수녀님과 노란팬티,2019-03-04,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카토 요시카즈,
5889,성인 신고식,2020-07-07,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,주식회사 플릭스코,주식회사 플릭스코,청소년관람불가,"드라마,성인물(에로)",한동호,조용복
5889,성인샵 알바생 : 직접 체험 해주는 그녀들,,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,,,청소년관람불가,드라마,최재후,이초희
5889,성인샵 알바생: 직접 체험해주는 그녀들 무삭제,,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,,,청소년관람불가,드라마,최재후,이초희
5889,성인영화 면접장에 딸의 친구가 오다,2019-08-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),나가세 하루오,
5889,성인영화 면접장에 아는 유부녀,2019-08-05,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),나가시키 히로,
5889,세 여자,2020-06-02,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)나우콘텐츠,(주)나우콘텐츠,청소년관람불가,"멜로/로맨스,드라마",왕지방,"조완진,민도윤,안소희"
5889,세 여자,2020-10-27,"2,000",0.00%,"2,000",1,1,1,1,독일,독일,,(주)더그레이트컴퍼니,청소년관람불가,"멜로/로맨스,드라마",,
5889,세부야놀자,2019-10-24,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,엔트리커뮤니케이션즈,엔트리커뮤니케이션즈,청소년관람불가,성인물(에로),김레이,
5889,세상의 종말을 예언하는 소년: 프로디지,2019-10-02,"6,000",0.00%,"6,000",1,1,1,1,미국,미국,,(주)도키엔터테인먼트,15세이상관람가,"드라마,스릴러",네이든 리온,
5889,세자매의 불륜정사,2020-04-09,"1,000",0.00%,"1,000",1,1,1,1,일본,일본,,비스킷미디어,청소년관람불가,"성인물(에로),멜로/로맨스",,
5889,세자매의 스와핑 무삭제,2020-04-07,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김민우,
5889,세탁소 유부녀의 방문,2019-02-08,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,코지마 유키오,
