■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2013-01-01~2014-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
5046,헨젤과 그레텔 2014,2014-09-30,"40,000",0.00%,"40,000",10,10,1,1,미국,미국,,스크린조이,청소년관람불가,공포(호러),안소니 C. 페란트,"스테파니 그레코,브렌트 리딕,디 윌라스 스톤"
5046,헬,,"30,000",0.00%,"30,000",10,10,1,1,독일,"독일,스위스",,예지림엔터테인먼트,15세이상관람가,"SF,공포(호러),스릴러",팀 펠바움,"한나 헤르츠스프룽,스티페 에르체그"
5046,혐오스런사쿠라코의일생,2013-11-21,"50,000",0.00%,"50,000",10,10,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오부치 아키라,
5046,호스트걸의 비밀섹스,2014-08-26,"40,000",0.00%,"40,000",10,10,1,1,일본,일본,,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,야마가 타카유키,나루세 코코미
5046,호텔플라워즈,2014-02-08,"5,000",0.00%,"5,000",10,10,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"액션,드라마,범죄",오츠키 에이지,"하라 미키에,모리시타 유리"
5046,후지코의 이중생활,2013-03-14,"30,000",0.00%,"30,000",10,10,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타지리 유지,마루 준코
5046,"히말라야, 바람이 머무는 곳",2009-06-11,"57,000",0.00%,"55,735,000",10,"8,910",1,9,한국,한국,"쇼이스트(주),(주)동녘필름",한국예술영화관협회,12세이상관람가,드라마,전수일,"최민식,치링 키펄"
5281,2013 최강애니전-마니아 섹션2,,"45,000",0.00%,"45,000",9,9,1,2,,,,,,애니메이션,,
5281,2014 siaff 단편경선9,,"54,000",0.00%,"54,000",9,9,1,2,기타,기타,,,,기타,,
5281,24 시티,2009-01-29,"52,000",0.00%,"13,764,000",9,"1,944",1,1,중국,중국,반다이비쥬얼컴패니,"(주)에스와이코마드,위드시네마",전체관람가,드라마,지아 장 커,"조안 첸,여려평,자오 타오"
5281,NeMaf2013-파블로 디 오캄포의 시네마 큐레이터 입문,,"45,000",0.00%,"45,000",9,9,1,1,,,,,,기타,,
5281,PISAF2014-국제학생경쟁 4,,"30,000",0.00%,"30,000",9,9,1,1,기타,기타,,,,애니메이션,,
5281,SICAF2014 차세대 폴란드 애니메이션 3,,"54,000",0.00%,"54,000",9,9,1,2,폴란드,폴란드,,,,애니메이션,,
5281,SIYFF 2014 가정폭력 특별전: 단편,,"54,000",0.00%,"54,000",9,9,1,2,기타,기타,,,,기타,,
5281,SIYFF 2014 경쟁 13+ 3,,"54,000",0.00%,"54,000",9,9,1,1,기타,기타,,,,기타,,
5281,경계도시,,"54,000",0.00%,"2,928,000",9,470,1,1,한국,한국,서울영상집단,시네마달,15세이상관람가,다큐멘터리,홍형숙,송두율
5281,고통과 연민,,"31,000",0.00%,"31,000",9,9,1,1,영국,영국,,,,애니메이션,필 물로이,
5281,곡상녀,,"53,000",0.00%,"53,000",9,9,1,2,홍콩,"홍콩,중국",,,,미스터리,,
5281,공공예절,,"6,435",0.00%,"6,435",9,9,1,2,한국,한국,,,,애니메이션,박한재,
5281,구피와 바가의 세계,,"48,000",0.00%,"48,000",9,9,1,1,인도,인도,,,,애니메이션,,
5281,기념일,,"22,500",0.00%,"22,500",9,9,1,1,한국,한국,,,,,심봉건,
5281,껍데기,,"22,500",0.00%,"22,500",9,9,1,1,한국,한국,한국영화아카데미,,,"미스터리,스릴러,드라마",심봉건,"황보연,조우진,이정비"
5281,꼬마버스 타요 시즌2 : 선생님이 된 가니,,"6,435",0.00%,"6,435",9,9,1,2,한국,한국,,,,애니메이션,신창환,
5281,나의 교실,,"63,000",0.00%,"1,453,000",9,304,1,2,한국,한국,,,전체관람가,다큐멘터리,한자영,
5281,나의 조각들,,"36,000",0.00%,"36,000",9,9,1,2,프랑스,프랑스,,,,"코미디,드라마",,
5281,녹색물질,,"9,000",0.00%,"378,388",9,419,1,2,한국,한국,,,,기타,권오광,맹봉학
5281,당신의 아름다움,,"54,000",0.00%,"54,000",9,9,1,2,오스트리아,"오스트리아 ,터키",,,,드라마,,
5281,리틀 제이콥,2012-11-08,"54,000",0.00%,"11,390,000",9,"2,590",1,1,한국,한국,데이브인터랙티브,데이브인터랙티브,전체관람가,애니메이션,유형,
5281,마다가스카르의 삶,,"37,500",0.00%,"37,500",9,9,1,2,프랑스,"프랑스,기타",,,,다큐멘터리,,
5281,바다의 꿈,,"6,417",0.00%,"6,417",9,9,1,2,한국,한국,,,,애니메이션,,
5281,별이 빛나는 밤,2012-04-05,"72,000",0.00%,"42,207,700",9,"5,693",1,1,대만,"대만,중국,홍콩",,씨제이 씨지브이(CJ CGV)(주),전체관람가,드라마,수유 린,"서교,임휘민,유약영,유징경"
5281,부즈카시!,,"45,000",0.00%,"45,000",9,9,1,3,캐나다,캐나다,,,,다큐멘터리,,
5281,북해의 청어잡이,,"45,000",0.00%,"45,000",9,9,1,1,네덜란드,네덜란드,,,,다큐멘터리,레오나르드 레텔 헴리히,
5281,비엔나 미술사 박물관,,"45,000",0.00%,"45,000",9,9,1,1,오스트리아,오스트리아,,,,다큐멘터리,,
5281,"사랑해, 중국 + 삐 소리가 울리면",,"32,000",0.00%,"32,000",9,9,1,2,기타,기타,,,,다큐멘터리,,
5281,산책가,,"5,895",0.00%,"5,895",9,9,1,2,한국,한국,,,,애니메이션,"김영근,김예영",
5281,샘터분식-그들도 우리처럼,2009-11-26,"52,000",0.00%,"1,869,100",9,300,1,4,한국,한국,"가실,하비스트",시네마달,전체관람가,다큐멘터리,태준식,"최영임,김진일"
5281,서울노인영화제 단편경쟁 1. 세상의 풍경,,"45,000",0.00%,"45,000",9,9,1,2,기타,기타,,,,기타,,
5281,소녀의 첫경험,,"54,000",0.00%,"54,000",9,9,1,2,벨기에,"벨기에,스위스,프랑스,룩셈부르크",,,,드라마,델핀 리허리시,
5281,솔레이유의 아이들,,"45,000",0.00%,"45,000",9,9,1,3,일본,일본,,,,다큐멘터리,,
5281,숲의 친구들: 곰의 점심시간,,"6,435",0.00%,"6,435",9,9,1,2,미국,미국,,,,애니메이션,,
5281,숲의 친구들: 마못은 어디에?,,"6,435",0.00%,"6,435",9,9,1,2,미국,미국,,,,애니메이션,,
5281,"숲의 친구들: 샤모아, 조심해!",,"6,435",0.00%,"6,435",9,9,1,2,미국,미국,,,,애니메이션,,
5281,아들,2004-02-20,"74,000",0.00%,"1,735,500",9,382,1,2,프랑스,"프랑스,벨기에",,(주)동숭아트센터,18세관람가,드라마,"장 피에르 다르덴,뤽 다르덴","올리비에 구르메,나심 하사이니"
5281,"안녕, 사요나라",2005-11-25,"54,000",0.00%,"4,518,800",9,723,1,1,한국,"한국,일본","민족문제연구소,태평양전쟁피해자보상추진협의회","아트플러스시네마네트워크,(사)한국독립영화협회",12세관람가,다큐멘터리,"김태일,가토 쿠미코",후루카와 마사키
5281,여름의 마지막 날,,"42,000",0.00%,"42,000",9,9,1,2,일본,일본,,,,"코미디,드라마",,
5281,오하이오 삿포로+33리,,"54,000",0.00%,"54,000",9,9,1,1,한국,한국,,,,,"김성준,조승연",
5281,유토피아,,"31,500",0.00%,"31,500",9,9,1,2,영국,영국,,,,다큐멘터리,,
5281,은하전설 테라,1984-01-03,"38,000",0.00%,"38,000",9,9,1,1,한국,한국,대원동화(주),,,"애니메이션,드라마,판타지,SF",홍상만,
5281,은행나무 침대,1996-02-17,"70,000",0.00%,"70,000",9,9,1,2,한국,한국,(주)신씨네,,연소자관람불가,"판타지,멜로/로맨스",강제규,"한석규,심혜진,신현준,홍성덕,진희경,이범수,김학철,김명국"
5281,이브 생 로랑의 라무르,2011-04-21,"18,000",0.00%,"45,954,500",9,"5,853",1,1,프랑스,프랑스,,찬란,전체관람가,다큐멘터리,피에르 소레톤,"피에르 베르제,이브 셍-로랑"
5281,지금 여기에,,"6,435",0.00%,"6,435",9,9,1,2,미국,미국,,,,애니메이션,앤드류 모건,
5281,청원,2011-11-02,"63,000",0.00%,"553,966,000",9,"77,539",1,2,인도,인도,,"이언픽쳐스,씨너스엔터테인먼트(주)",12세이상관람가,드라마,산제이 렐라 반살리,"리틱 로산,아이쉬와라 라이"
5281,친구사이 특별전 단편,,"63,000",0.00%,"63,000",9,9,1,1,기타,기타,,,,기타,"김조광수,이송희일",
5281,카포의 여정,,"35,000",0.00%,"35,000",9,9,1,2,기타,기타,,,,다큐멘터리,,
5281,캐치 미 이프 유 캔,2003-01-24,"54,000",0.00%,"54,000",9,9,1,5,미국,미국,,CJ ENM,15세관람가,"드라마,범죄",스티븐 스필버그,"톰 행크스,레오나르도 디카프리오"
5281,터미네이터,1984-12-22,"40,000",0.00%,"40,000",9,9,1,1,미국,미국,퍼시픽 웨스턴,,국민학생관람불가,"SF,액션",제임스 카메론,"릭 로소비치,린다 해밀턴,폴 원필드,아놀드 슈왈제네거,마이클 빈"
5281,하이재킹,,"72,000",0.00%,"72,000",9,9,1,3,덴마크,덴마크,,(주)엣나인필름,15세이상관람가,스릴러,토비아스 린드홀름,"요한 필리프 아스베크,소렌 맬링"
5332,2013 최강애니전-임팩트 섹션3,,"40,000",0.00%,"40,000",8,8,1,1,,,,,,애니메이션,,
5332,2013 최강애니전-임팩트 섹션5,,"40,000",0.00%,"40,000",8,8,1,2,,,,,,애니메이션,,
5332,2013 최강애니전-임팩트 섹션6,,"38,000",0.00%,"38,000",8,8,1,1,,,,,,애니메이션,,
5332,2월 금요단편극장-애니식스,,"56,000",0.00%,"56,000",8,8,1,1,한국,한국,,,,,"이성강,홍대영,한여울,이규태,이언경,성혜진",
5332,SESIFF 2014 경쟁 10 (발광하는 손전화기),,"40,000",0.00%,"40,000",8,8,1,1,기타,기타,,,,기타,,
5332,SICAF2014 아이툰 이야기,,"46,000",0.00%,"46,000",8,8,1,1,일본,일본,,,,애니메이션,이토 유이치,
5332,개와 열쇠,,"9,500",0.00%,"87,000",8,60,1,3,한국,한국,한국예술종합학교 미디어콘텐츠센터,,,"드라마,코미디",김희정,
5332,계단 - 나는 아내를 죽이지 않았다,,"40,000",0.00%,"40,000",8,8,1,1,프랑스,프랑스,,,,다큐멘터리,,
5332,그녀는 암살자,,"4,336",0.00%,"4,336",8,8,1,2,한국,한국,,,,애니메이션,,
5332,누가 공정화를 죽였나?,,"9,500",0.00%,"456,000",8,359,1,3,한국,한국,,,,드라마,한지혜,
5332,다큐멘터리 노스탤지아,,"40,000",0.00%,"40,000",8,8,1,1,한국,한국,,,,,,
5332,"독립영화의 재발견-김현철,한승훈 감독 단편모음전",,"40,000",0.00%,"40,000",8,8,1,1,,,,,,,,
5332,레일,,"4,336",0.00%,"4,336",8,8,1,2,한국,한국,,,전체관람가,애니메이션,명배영,
5332,묘아,,"4,336",0.00%,"4,336",8,8,1,2,한국,한국,,,,애니메이션,강민지,
5332,무림일검의 사생활,,"16,000",0.00%,"38,004",8,22,1,1,한국,한국,,,,"애니메이션,멜로/로맨스",장형윤,
5332,바라만본다,,"16,000",0.00%,"16,000",8,8,1,2,한국,한국,,㈜인디스토리,12세이상관람가,드라마,양익준,"양익준,신윤주,홍승일"
5332,밤과 낮,2008-02-28,"56,000",0.00%,"84,312,000",8,"12,346",1,2,한국,"한국,프랑스",(주)영화사봄,(주)스폰지이엔티,청소년관람불가,드라마,홍상수,"김영호,박은혜,황수정,기주봉,이선균,이상윤,최준호,김미혜,박지혜,김갑수,서민정,김인경,유주성,최상미,정승희,오정현,정지혜"
5332,베이비 블루스,,"36,000",0.00%,"36,000",8,8,1,2,폴란드,폴란드,,,,드라마,,
5332,봄이니까,,"5,750",0.00%,"19,750",8,109,1,3,한국,한국,,,,애니메이션,박생기,최원
5332,브라보! 재즈 라이프,2010-12-16,"35,000",0.00%,"36,203,300",8,"4,736",1,3,한국,한국,이써씬픽쳐스,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,남무성,"남무성,조성준,김희동,최정훈,홍종민,김은민,박종우,조윤성,남무성,황태연,노상현,이동기,차정훈,유영수,임인건,임재필,김수열,전계숙,이원술,이한진,김준"
5332,브레이크 블레이드3: 운명의 장난,2013-06-19,"56,000",0.00%,"56,000",8,8,1,4,일본,일본,,(주)케이알씨지,전체관람가,애니메이션,"아미노 테츠로,하바라 노부유시",
5332,사공이 많으니까,,"4,336",0.00%,"11,218",8,70,1,2,한국,한국,,,,애니메이션,,
5332,색,,"4,337",0.00%,"53,337",8,57,1,2,한국,한국,,,,애니메이션,,
5332,서울노인영화제 단편경쟁 3. 반추와 성찰,,"40,000",0.00%,"40,000",8,8,1,2,기타,기타,,,,기타,,
5332,세상의 끝,,"56,000",0.00%,"56,000",8,8,1,2,영국,영국,,,,기타,마이클 파웰,존 로리
5332,아무도 모른다+어메이징 데이,,"40,000",0.00%,"40,000",8,8,1,2,기타,기타,,,,다큐멘터리,,
5332,"안녕, 헐리우드",,"27,500",0.00%,"27,500",8,8,1,2,미국,미국,,,,다큐멘터리,,
5332,안다고 말하지 마라,,"16,000",0.00%,"16,000",8,8,1,1,한국,한국,,,,드라마,송혜진,"김영선,김도형"
5332,앤트보이,,"48,000",0.00%,"48,000",8,8,1,2,덴마크,덴마크,,,,"어드벤처,코미디,가족",애스크 해쎌바르크,
5332,"에튀드, 솔로",,"9,500",0.00%,"636,527",8,484,1,3,한국,한국,,,,"드라마,멜로/로맨스",유대얼,
5332,영도 다리,2010-07-01,"44,000",0.00%,"11,605,000",8,"1,693",1,8,한국,한국,"(주)동녘필름,(주)제니스픽쳐스",주식회사 마운틴픽쳐스,청소년관람불가,드라마,전수일,"박하선,김정태,허린,방현용,권지연,서용우,서정림,김선정,구현회,최아영,박성진,정종근,우가현,이창민,김지원,유순철"
5332,우린 액션배우다,2008-08-28,"64,500",0.00%,"71,105,300",8,"10,460",1,1,한국,한국,독립영화단체앞에있다,KT&G 시네마 상상마당,12세이상관람가,"다큐멘터리,액션,코미디",정병길,"권귀덕,곽진석,전세진,김원중,신성일,박정철,주용성,김경민,구정욱,윤연규,권문철,정병길,김진원,이지연,곽진석"
5332,유언,,"40,000",0.00%,"40,000",8,8,1,1,일본,일본,,,,다큐멘터리,"토요다 나오미,노다 마사야",
5332,인디애니유랑단-가족열전,,"8,000",0.00%,"8,000",8,8,1,1,기타,기타,,,,기타,,
5332,"전봇대, 당신",,"40,000",0.00%,"40,000",8,8,1,2,한국,한국,,,,다큐멘터리,이진우,
5332,제15회 SIYFF-경쟁 9+,,"33,000",0.00%,"33,000",8,8,1,1,,,,,,,,
5332,제15회 SIYFF-키즈아이 단편 2,,"42,000",0.00%,"42,000",8,8,1,2,,,,,,,,
5332,"지금, 이대로가 좋아요",2009-04-23,"63,000",0.00%,"145,609,000",8,"21,586",1,1,한국,한국,"(주)디엔에이프로덕션,디앤에이프로덕션","(주)스폰지이엔티,스폰지",15세이상관람가,드라마,부지영,"공효진,신민아,서인애,이선희,최교식"
5332,최고의 식사,,"4,336",0.00%,"4,336",8,8,1,2,한국,한국,,,,"애니메이션,기타",김은혜,
5332,"치타, 칸지, 너클스",,"40,000",0.00%,"40,000",8,8,1,2,네덜란드,네덜란드,,,,다큐멘터리,조스 드 푸터,
5332,타르 + 휴먼 익스페리먼트,,"40,000",0.00%,"40,000",8,8,1,1,기타,기타,,,,기타,"그렉 프랜시스,돈 하디,다나 나크만",
5332,톨레도에는 그들이 산다,,"40,000",0.00%,"40,000",8,8,1,2,미국,미국,,,,다큐멘터리,,
5332,파란 유리새,,"4,336",0.00%,"4,336",8,8,1,2,한국,한국,,,,애니메이션,,
5332,파랑새,,"48,000",0.00%,"48,000",8,8,1,2,미국,"미국,스웨덴",,,,드라마,랜스 에드먼즈,
5332,핑거스,,"4,336",0.00%,"4,336",8,8,1,2,한국,한국,,,,애니메이션,조윤정,
5332,한국단편5,,"40,000",0.00%,"40,000",8,8,1,1,한국,한국,,,,,,
5332,핫썸머 바캉스,,"13,336",0.00%,"405,777",8,273,1,1,,,곤씨네,,,기타,오창민,"이민아,오대환"
5379,2013 더글라시즘 페스티벌-단편 A,,"44,000",0.00%,"44,000",7,7,1,2,,,,,,,,
5379,2013 최강애니전-패밀리 섹션4,,"23,000",0.00%,"23,000",7,7,1,2,,,,,,애니메이션,,
5379,2014 siaff 단편경선2,,"42,000",0.00%,"42,000",7,7,1,2,기타,기타,,,,기타,,
5379,2014 siaff 단편경선5,,"42,000",0.00%,"42,000",7,7,1,2,기타,기타,,,,기타,,
5379,"20세기의 사랑 + 잊혀진 이름, 앨리스 가이",,"25,000",0.00%,"25,000",7,7,1,2,기타,기타,,,,다큐멘터리,,
5379,5월 인디애니씨앗터 32회 - 아이는 그렇게 어른이 된다,,"35,000",0.00%,"35,000",7,7,1,1,한국,한국,,,,애니메이션,,
5379,9월 독립영화의 재발견 1 - 부제 : “가족의 초상” 단편 展,,"35,000",0.00%,"35,000",7,7,1,1,한국,한국,,,,기타,"최정열,박홍준,박혜영",
5379,H 프로젝트,,"32,000",0.00%,"32,000",7,7,1,1,태국,태국,,,,공포(호러),피야판 추펫치,
5379,검은무지개,,"4,375",0.00%,"4,375",7,7,1,2,한국,한국,,,,애니메이션,,
5379,경계,2007-11-08,"42,000",0.00%,"6,291,500",7,976,1,2,한국,"한국,프랑스,몽고",(주)지이십일엠,(주)스폰지이엔티,청소년관람불가,드라마,장률,"서정,바트을지,신동호,박철"
5379,그레이호프,,"4,375",0.00%,"13,930",7,28,1,2,한국,한국,,,전체관람가,"애니메이션,SF",한성권,
5379,나무,,"4,375",0.00%,"4,375",7,7,1,2,한국,한국,,,,애니메이션,,
5379,내셔널 트레져 285,,"35,000",0.00%,"35,000",7,7,1,2,한국,한국,,,,애니메이션,,
5379,니카라과 시리즈 2: 국가의 탄생 + 니카라과 시리즈 3: 그들만의 시절,,"22,500",0.00%,"22,500",7,7,1,2,기타,기타,,,,다큐멘터리,,
5379,단편 다큐멘터리 상영,,"30,000",0.00%,"30,000",7,7,1,1,한국,한국,,,,,,
5379,더 데이,,"4,375",0.00%,"47,408",7,80,1,2,한국,한국,,,,애니메이션,박선욱,
5379,독립영화의 재발견 33회 -'박남원 감독 단편전',,"35,000",0.00%,"35,000",7,7,1,2,한국,한국,,,,기타,박남원,
5379,돈 맥컬린,,"35,000",0.00%,"35,000",7,7,1,1,영국,영국,,,,다큐멘터리,,
5379,듀크,2014-08-15,"42,000",0.00%,"42,000",7,7,1,1,미국,미국,,모비딕엔터테인먼트(주),15세이상관람가,"액션,범죄","앤서니 가우디소,제임스 가우디소","카민 지오비나조,행크 해리스,레슬리-앤 브랜트,바네사 펄리토"
5379,라붐 2,1986-07-26,"51,000",0.00%,"51,000",7,7,1,3,프랑스,프랑스,고몽인터내셔날,,국민학생관람불가,드라마,클로드 피노토,"데니스 그레이,피에르 코소,소피 마르소"
5379,"랑킨 거리, 1953+ 화이트 엔젤 + 압산의 긴 하루(그 젊은 남자는, 2부)",,"19,500",0.00%,"19,500",7,7,1,2,기타,기타,,,,다큐멘터리,,
5379,래디언트,,"35,000",0.00%,"35,000",7,7,1,1,영국,영국,,,,다큐멘터리,,
5379,레옹,,"4,957",0.00%,"99,338",7,185,1,2,한국,한국,,,,애니메이션,이기영,
5379,마른 바다의 늑대선장 + 배들의 무덤,,"35,000",0.00%,"35,000",7,7,1,2,기타,기타,,,,기타,"알마스 벡티바예브,랄프 비투치오,폴 굿맨,톰 클랜시",
5379,마침내 자유,,"37,000",0.00%,"198,000",7,38,1,1,미국,미국,,,,,,
5379,미래는 고양이처럼,2012-05-17,"45,000",0.00%,"89,938,500",7,"11,065",1,1,미국,"미국,독일",,(주)티캐스트,청소년관람불가,드라마,미란다 줄리,"미란다 줄리,해미쉬 링클레이터,데이빗 워숍스키,캐슬린 가티"
5379,미쓰 마마,2012-10-18,"41,000",0.00%,"11,126,500",7,"1,526",1,2,한국,한국,"프로덕션공방,(주)이든픽쳐스",찬란,15세이상관람가,다큐멘터리,백연아,"최형숙,김현진,장지영,최준서"
5379,빵 한 조각,,"35,000",0.00%,"35,000",7,7,1,1,이란,이란,,,,드라마,카말 타브리지,"레자 키아니안,로야 노나할리"
5379,"소년이여, 너의 전쟁은 없다",,"35,000",0.00%,"35,000",7,7,1,3,캐나다,캐나다,,,,다큐멘터리,패트릭 리드,
5379,수달 이야기,,"4,375",0.00%,"4,375",7,7,1,2,한국,한국,,,,애니메이션,권미정,
5379,순애보,2000-12-09,"44,000",0.00%,"287,000",7,59,1,1,한국,한국,쿠앤필름(주),,15세관람가,멜로/로맨스,이재용,"이정재,다치바나 미사토,김민희,김영철,기주봉,이영진"
5379,숲을 지켜라,,"4,375",0.00%,"4,375",7,7,1,2,한국,한국,,,,애니메이션,,
5379,스롤란 마이러브,2012-02-09,"49,000",0.00%,"11,692,500",7,"1,617",1,2,독일,독일,,(주)엣나인필름,15세이상관람가,"멜로/로맨스,드라마",데틀레프 북,"데이빗 크로스,아핀야 사쿨자로엔숙"
5379,아이쿠 아이쿵!,,"4,956",0.00%,"4,956",7,7,1,2,한국,한국,,,,애니메이션,이민경,
5379,아카네이로,,"42,000",0.00%,"42,000",7,7,1,2,일본,일본,,,,기타,,
5379,언더그라운드,,"3,289",0.00%,"38,467",7,63,1,2,한국,한국,,,전체관람가,애니메이션,이경화,
5379,업사이드다운,,"42,000",0.00%,"42,000",7,7,1,2,독일,독일,,,,,베른트 샬링,
5379,여행의 묘미,,"35,000",0.00%,"35,000",7,7,1,2,한국,한국,,,,드라마,마성재,"최우형,이주영,김낙균"
5379,여행하는 나무,,"4,375",0.00%,"4,375",7,7,1,2,한국,한국,,,,애니메이션,김윤희,
5379,위대한 계시,2011-11-24,"40,000",0.00%,"48,815,500",7,"7,542",1,2,독일,"독일,프랑스",,프리비젼엔터테인먼트,전체관람가,드라마,마가레테 폰 트로타,"헤이노 페르치,바바라 수코바"
5379,인샬라,2014-08-14,"42,000",0.00%,"42,000",7,7,1,1,캐나다,"캐나다,프랑스",,오드,청소년관람불가,드라마,아나이스 바르보 라발레트,"에블린 브로처,시반 레비,사브리나 오아자니"
5379,자연의 건축가 유진 추이,,"35,000",0.00%,"35,000",7,7,1,1,미국,미국,,,,다큐멘터리,,
5379,자유 낙하,,"30,000",0.00%,"30,000",7,7,1,2,한국,"한국,헝가리",(재)전주국제영화제조직위원회,(재)전주국제영화제조직위원회,,드라마,기요로기 폴피,
5379,전기도둑 로하,,"35,000",0.00%,"35,000",7,7,1,2,인도,인도,,,,다큐멘터리,,
5379,점프 아쉰,2012-04-19,"42,000",0.00%,"5,273,900",7,703,1,1,대만,대만,,찬란,15세이상관람가,드라마,린 유쉰,"펑위옌,임진희"
5379,제15회 SIYFF-틴즈아이 단편,,"30,000",0.00%,"30,000",7,7,1,2,,,,,,,,
5379,지역 단편 섹션 2,,"35,000",0.00%,"35,000",7,7,1,1,한국,한국,,,,기타,,
5379,짝패,2006-05-25,"44,000",0.00%,"6,585,376,300",7,"1,021,638",1,1,한국,한국,(주)외유내강,CJ ENM,18세관람가,액션,류승완,"김효선,정두홍,류승완,이범수,김꽃비,김동영,김수현,박지환,정희정,조규철,김원중,신성일,김미라,박주천,최태영,주형진,지중현,김덕현,박대희,구자훈,권귀덕,박상재,정은미,최영남,권승구,이종연,이진선,김정환,이인우,이혜림,이재욱,정우,김병옥,조덕현,정석용,안길강,김시후,이주실,김기천,박영서"
5379,커피,,"27,500",0.00%,"27,500",7,7,1,2,멕시코,멕시코,,,,다큐멘터리,,
5379,"킬러 앞에, 노인+주리+그녀의 연기+헨리",,"33,000",0.00%,"33,000",7,7,1,1,기타,기타,,,,기타,,
5379,투 올드 힙합 키드,2012-09-13,"42,000",0.00%,"15,605,000",7,"2,262",1,1,한국,한국,다카포필름,(주)시네마달,12세이상관람가,다큐멘터리,"정대건,정대건","정대건,광석,정대건"
5379,티나노,,"4,957",0.00%,"4,957",7,7,1,2,한국,한국,,,,애니메이션,유승철,
5379,한 엄마의 자녀들,,"35,000",0.00%,"35,000",7,7,1,2,중국,중국,,,,기타,동령,
5379,할매꽃,2009-03-19,"41,000",0.00%,"11,996,700",7,"1,994",1,2,한국,한국,푸른영상,"㈜인디스토리,시네마달",12세이상관람가,다큐멘터리,문정현,"나경순,문정현"
5379,환타스틱 모던가야그머,2011-08-18,"35,000",0.00%,"4,523,500",7,699,1,7,한국,한국,에임하이픽처스,주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,최승호,"정민아,서영도,윤중강,김애화"
5379,"흐루시초프, 미국을 정복하다 + 논란들",,"25,000",0.00%,"25,000",7,7,1,2,기타,기타,,,,다큐멘터리,,
5435,10월 금요단편극장 - “열여덟 반 소년에게 아직 봄은 오지 않았다”,,"40,000",0.00%,"40,000",6,6,1,1,한국,한국,,,,,,
5435,"12월 금요단편극장 - “Love, Love, Love”",,"42,000",0.00%,"42,000",6,6,1,1,한국,한국,,,,,,
5435,2013 더글라시즘 페스티벌-단편 B,,"42,000",0.00%,"42,000",6,6,1,2,,,,,,,,
5435,2013 최강애니전-최강신인열전: 모리 료이치 감독전,,"28,000",0.00%,"28,000",6,6,1,1,일본,일본,,,,애니메이션,,
5435,2014 siaff 단편경선4,,"36,000",0.00%,"36,000",6,6,1,2,기타,기타,,,,기타,,
5435,4월 9일,,"36,000",0.00%,"36,000",6,6,1,1,한국,한국,,(주)시네마달,12세이상관람가,다큐멘터리,김태일,
5435,5월 수요단편극장-우리 이웃의 사정,,"42,000",0.00%,"42,000",6,6,1,1,한국,한국,,,,기타,"이영아,김상혁",
5435,6월의 산,,"3,750",0.00%,"16,000",6,104,1,1,한국,한국,,,,애니메이션,김도연,
5435,9월 금요단편극장 - “3인 3색 女감독 열전”,,"42,000",0.00%,"42,000",6,6,1,1,한국,한국,,,,,,
5435,9월 수요단편극장 “웃기지만 슬픈 남자”,,"42,000",0.00%,"42,000",6,6,1,1,한국,한국,,,,기타,,
5435,DMZDocs2014 청소년경쟁 1,,"22,000",0.00%,"22,000",6,6,1,2,기타,기타,,,,다큐멘터리,,
5435,NaMaf2013-글로컬 구애전 단편 3,,"30,000",0.00%,"30,000",6,6,1,1,,,,,,,,
5435,"NeMaf2013-중국계 캐나다 감독 류오 리의 '아버지의 기억, 추상과 시의 멜로디'",,"30,000",0.00%,"30,000",6,6,1,1,,,,,,기타,,
5435,SESIFF 2014 경쟁 1 (출동! VFX),,"30,000",0.00%,"30,000",6,6,1,1,기타,기타,,,,기타,,
5435,SICAF2014 경쟁: 시카프 키드 1,,"35,000",0.00%,"35,000",6,6,1,2,기타,기타,,,,애니메이션,,
5435,SICAF2014 아시아의 빛: 외줄타기,,"35,000",0.00%,"35,000",6,6,1,1,기타,기타,,,,애니메이션,,
5435,"SICAF2014 아프리카 아프리카, 날으는 돼지 해적 마테오",,"36,000",0.00%,"36,000",6,6,1,2,한국,한국,,,,애니메이션,,
5435,SIYFF 2014 키즈아이 단편 2,,"36,000",0.00%,"36,000",6,6,1,2,기타,기타,,,,기타,,
