■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2015-01-01~2016-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
5742,파칭코 엔젤: 은밀한 밀회,2016-10-21,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)모멘텀엔터테인먼트,청소년관람불가,성인물(에로),아이바 토모아키,"호시미 리카,타나카 야스후미"
5742,페인킬러 엑스,2016-03-03,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"액션,스릴러",베레니카 베일리,"마이크 파프,엘로디 하라"
5742,포장마차-무삭제판,2015-11-11,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,㈜리필름,에이라인,청소년관람불가,"코미디,멜로/로맨스",최율권희,이채담
5742,폭유! 가정교사,2016-09-13,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠보데라 카즈히토,로버 미미
5742,폭유녀의 가면정사,2016-06-08,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,카야마 나츠코
5742,프레셔,2015-12-06,"10,000",0.00%,"10,000",1,1,1,1,영국,영국,,(주)더블앤조이픽쳐스,청소년관람불가,"공포(호러),스릴러",론 스캘펠로,"대니 휴스턴,매튜 구드,조 콜,앨런 맥켄나"
5742,프레지던트 테러 라이브,2016-04-06,"7,000",0.00%,"7,000",1,1,1,1,캐나다,"캐나다,미국",,(주)도키엔터테인먼트,15세이상관람가,액션,우베 볼,"레이 리오타,도미닉 퍼셀"
5742,플레이스 인 헬,2016-07-14,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,"공포(호러),스릴러",데이비드 부어부어,"루이스 스미스,노리 빅토리아"
5742,플립,2016-02-25,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,라인트리엔터테인먼트,청소년관람불가,"드라마,스릴러",헤리스 데멜,"마이클 매드슨,스텔라 매브"
5742,피곤한 남편 대신 출장서비스,2016-07-20,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),슈우키,
5742,피라냐콘다,2016-03-17,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,공포(호러),짐 위노스키,"마이클 매드슨,레이첼 헌터"
5742,피서지의 가정교사,2016-03-09,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),스기야마 타로,유우키 마이코
5742,피서지의 미인 유부녀,2016-06-08,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,코바야카와 레이코
5742,피아노 정사 레슨 - 불륜,2016-01-13,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,에노모토 토시로,하루카 유우
5742,피해자,2016-07-14,"5,000",0.00%,"5,000",1,1,1,1,캐나다,캐나다,,(주)제이에이와이이엔터테인먼트,청소년관람불가,"공포(호러),스릴러",크리스 아벨,"캐서린 이사벨,크리스티안 캠벨"
5742,필드오브데드,2016-02-04,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,주식회사 루믹스미디어,청소년관람불가,"공포(호러),스릴러",다니엘 B. 이스크,"마크 부커,라라 앳킨스,맷 하웰"
5742,필로우 북,2000-12-02,"5,000",0.00%,"5,000",1,1,1,1,영국,"영국,프랑스,네덜란드",,주식회사 풍경소리,18세관람가,"멜로/로맨스,드라마",피터 그리너웨이,"오군매,이완 맥그리거"
5742,하녀-기모노 섹스,2015-12-16,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),하세가와 쿠니히로,스즈키 미호
5742,하숙집 누나의 욕정,2016-12-19,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,
5742,하숙집 러브스토리,2016-12-23,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,
5742,하숙집 무삭제,2015-09-09,"8,000",0.00%,"8,000",1,1,1,1,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,경석호,"권기하,장하람"
5742,하숙집 미망인: 그룹섹스,2016-09-23,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,
5742,하숙집-미모의 여주인,2016-01-17,"10,000",0.00%,"10,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",카에데,"이자와 료코,츠키조 아이코"
5742,하오의 음몽 무삭제판,2015-12-03,"4,000",0.00%,"4,000",1,1,1,1,일본,일본,,(주)케이알씨지,청소년관람불가,멜로/로맨스,아키야마 토요,아이자키나 미유
5742,하우 투 플랜 언 오지 인 어 스몰 타운,2016-11-14,"5,000",0.00%,"5,000",1,1,1,1,캐나다,캐나다,,(주)퍼스트런,청소년관람불가,코미디,제레미 라론드,
5742,학부형과 이성을 잃을때,2016-12-29,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),에노모토 토시로,"마루 준코,츠다 아츠시"
5742,한잔 술과 전라 정사,2016-06-02,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),테이 쟈가,이가라시 시노부
5742,핫섹토크 무삭제 감독판,2016-07-21,"3,000",0.00%,"3,000",1,1,1,1,한국,한국,(주)케이알씨지,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,이전,앤
5742,해적: 위대한 영웅,2016-01-26,"5,000",0.00%,"5,000",1,1,1,1,그리스,"그리스,러시아",,(주)블루브릭,12세이상관람가,어드벤처,야니스 스마그라디스,"세바스티안 코치,후안 디에고 보토,까뜨린느 드뇌브,존 클리즈"
5742,해피프렌치섹스,2015-09-02,"7,000",0.00%,"7,000",1,1,1,1,프랑스,프랑스,,미디어소프트,청소년관람불가,멜로/로맨스,조르당 골드나델,"조르당 골드나델,이사벨 라이언"
5742,헌팅 인 살렘: 악령의 마을,2016-05-12,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,공포(호러),쉐인 반 다이크,"빌 오버스트 주니어,코트니 애비아티"
5742,헤이라이드: 죽음의 마을,2015-10-22,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,주식회사 루믹스미디어,청소년관람불가,"공포(호러),액션",테론 R. 팔슨즈,"쉐리 이킨,제레미 샌드,리차드 타이슨,데이빗 샤크 프랄릭"
5742,헨젤과 그레텔 2,2016-11-24,"4,000",0.00%,"4,000",1,1,1,1,미국,미국,,(주)케이알씨지,청소년관람불가,공포(호러),벤 드마리,"브렌트 리딕,릴리 바로스"
5742,헬릭스,2016-12-09,"5,000",0.00%,"5,000",1,1,1,1,캐나다,캐나다,,주식회사 레드아이스,12세이상관람가,"SF,미스터리,액션",에릭 피티,"로버트 L. 던컨,데이비드 스튜어트"
5742,현역 여대생의 실화,2016-05-04,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),칸바라 이쿠토,타무라 치즈루
5742,형수님과의 하룻밤,2016-11-17,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나카노 료,
5742,형수의 젖은 오후,2016-07-01,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,타케호라 테츠야,"미야무라 렌,코다 리리"
5742,호프 로스트,2015-10-08,"5,000",0.00%,"5,000",1,1,1,1,이탈리아,이탈리아,,(주)무브먼트 픽쳐스,청소년관람불가,스릴러,데이빗 페트루치,"대니 트레조,미샤 바튼,다니엘 볼드윈"
5742,혼전 여직원의 연예,2016-08-01,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,이케지마 유타카,수오 유키코
5742,환자의 욕정풀기 - 간호사,2015-12-16,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카타오카 슈지,"사와키 마유미,미즈타니 케이"
5742,황진이,2015-12-10,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,드림로드,에이라인,청소년관람불가,"멜로/로맨스,드라마",신정균,"장성원,신유주,심호성"
5742,휴먼 레이스,2016-10-27,"4,000",0.00%,"4,000",1,1,1,1,미국,미국,,(주)퍼스트런,청소년관람불가,"공포(호러),SF,액션",폴 허프,"폴 매카시 보잉턴,T. 아더 코텀"
5742,흉가 : 유령의 집,2016-04-07,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,공포(호러),조프 미드,"루크 바넷,데빈 클락"
5742,흉가괴담,2016-09-19,"3,000",0.00%,"3,000",1,1,1,1,미국,미국,,(주)케이알씨지,청소년관람불가,공포(호러),마틴 앤더슨,제니퍼 로빈 제이콥스
5742,흉폭,2015-08-14,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)티에스앤컴퍼니,청소년관람불가,"공포(호러),액션,드라마",마이클 S. 오헤이다,"아만다 에이드리언,톰 아다바니"
5742,흔들리는 떡국버스 무삭제판,2015-07-02,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,키타자와 유키오,미즈하라 카나에
5742,흔들리며 젖는 열차,2016-04-27,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고토 다이스케,모모이 사나에
5742,흡족한 밤 - 마술과 섹스,2015-11-11,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),쿠보데라 카즈토,"야토 아키,히로세 카츠노리"
5742,히 네버 다이: 뱀파이어의 전설,2016-06-29,"8,000",0.00%,"8,000",1,1,1,1,미국,미국,,(주)도키엔터테인먼트,청소년관람불가,"액션,공포(호러),스릴러",제이슨 크라브지크,"헨리 롤린스,스티븐 오그,부부 스튜어트"
5742,히 후 데어,2015-10-12,"5,000",0.00%,"5,000",1,1,1,1,영국,영국,,(주)박수엔터테인먼트,청소년관람불가,액션,폴 탠터,"톰 베네딕트 나이트,사이몬 필립스,이완 로스"
5742,히 후 데어 2: 런던 테러리스트,2016-08-04,"7,000",0.00%,"7,000",1,1,1,1,영국,영국,,(주)박수엔터테인먼트,청소년관람불가,액션,폴 탠터,"톰 베네딕트 나이트,사이몬 필립스,라이언 윈슬리"
5742,히든 인 더 우즈,,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)유로커뮤니케이션,청소년관람불가,"스릴러,공포(호러)",패트리시오 바야다레스,"마이클 빈,지닌 카스파,일렉트라 아벨란,윌리엄 포사이스"
5742,히비키의 도신,2016-01-14,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)예당씨앤에스,청소년관람불가,"성인물(에로),드라마",오쿠 와타루,오츠키 히비키
5742,히트맨 인 런던,2015-08-27,"5,000",0.00%,"5,000",1,1,1,1,영국,영국,,(주)무브먼트 픽쳐스,청소년관람불가,"액션,스릴러",아라 파이아야,"게리 다니엘스,미키 루크,에릭 로버츠,다릴 한나"
5742,히트맨: 앱솔루션,2016-09-23,"5,000",0.00%,"5,000",1,1,1,1,독일,독일,,제인앤유,청소년관람불가,"액션,스릴러",베르너 슈만,"토마스 스펜서,드니 리옹,노라 허츠"
5742,히틀러 좀비 군단 : 벙커 오브 더 데드,2016-09-21,"8,000",0.00%,"8,000",1,1,1,1,독일,독일,,(주)도키엔터테인먼트,청소년관람불가,"액션,SF,공포(호러)",마티아스 올로프,
5742,힙스터: 안개의 덫,2015-10-21,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)마부엔터테인먼트,고구마콘텐츠허브(주),청소년관람불가,"멜로/로맨스,드라마",강명진,"유사라,김동윤,정종우,류아진,박민규,강인화"
6588,13번째 티라노사우루스,,0,0.00%,0,0,0,1,1,미국,미국,,,,다큐멘터리,토드 더글라스 밀러,
6588,2015 다큐멘터리 제작 워크숍,,0,0.00%,0,0,0,1,1,한국,한국,,,,다큐멘터리,,
6588,2015 여름영화캠프 작품 상영회,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
6588,2015 영화의전당 영화제작 워크숍 작품 상영회,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
6588,2015 영화의전당 영화제작워크숍 작품 상영회 2,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
6588,2015 우수 단편영화 상영 01,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"이한종,이경섭,엄대용",
6588,2015 우수 단편영화 상영 02,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"정재웅,유민영,이정호",
6588,2015 우수 단편영화 상영 03,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"권현주,김용완",
6588,2016 전북독립영화제 폐막식 + 폐막작,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
6588,2016 한국영화아카데미 졸업영화제 개막식,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"이상학,안주영,김효미,김한라",
6588,2016 한국영화아카데미 졸업영화제 섹션A,,0,0.00%,0,0,0,1,3,한국,한국,,,,기타,"김성환,방우리,김지현,최윤태",
6588,2016 한국영화아카데미 졸업영화제 섹션B,,0,0.00%,0,0,0,1,3,한국,한국,,,,기타,"이정곤,양익제,정유경,최기윤",
6588,2016 한국영화아카데미 졸업영화제 섹션C,,0,0.00%,0,0,0,1,6,한국,한국,,,,기타,"봉준영,양진열,김효미,안주영",
6588,416 시민참여 공모작,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
6588,416 영화인 단편 프로젝트,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
6588,"708호, 이등병의 편지",,0,0.00%,0,0,0,1,1,한국,한국,한국영화아카데미,,,다큐멘터리,김환태,이진석
6588,84 태권 V,1984-08-03,0,0.00%,0,0,0,1,2,한국,한국,서울동화,,연소자관람가,"애니메이션,액션,SF",김청기,
6588,BISFF HONOR 1,,0,0.00%,0,0,0,1,2,기타,기타,,,,기타,"안드레스 라미레즈 풀리도,에밀라 지론카,로익 다스,데트스키 그라팜",
6588,BISFF HONOR 2,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,"이경원,김강민,이충현,최정문,배연희",
6588,BISFF HOT HOT,,0,0.00%,0,0,0,1,2,기타,기타,,,,기타,"치우 양,라파엘 하이더,샤 모,잉량",
6588,E.B.C 5300M+I-View+어크로스 더 스카이,,0,0.00%,0,0,0,1,2,기타,기타,,,,기타,"레오나르드 콜리,클라우디오 로소니,피터 모르티머",
6588,REC 알이씨,2011-11-24,0,0.00%,"22,284,700",0,"2,799",1,2,한국,한국,핑크로봇 필름,(주)영화사 진진,청소년관람불가,멜로/로맨스,소준문,"조혜훈,송재하"
6588,[인디포럼2016] 기획전03 김지현특별전 02,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,김지현,
6588,"가볍게, 더 높이",,0,0.00%,0,0,0,1,1,노르웨이,"노르웨이,인도",,,,다큐멘터리,,
6588,가족의 나라,2013-03-07,0,0.00%,"40,408,000",0,"5,545",1,3,일본,일본,,(주)미로비젼,12세이상관람가,드라마,양영희,"아라타,안도 사쿠라,양익준"
6588,가족초상화,,0,0.00%,"319,500",0,177,1,2,한국,한국,(주)동녘필름,,,다큐멘터리,김영조,김영조
6588,강원도의 힘,1998-04-04,0,0.00%,"60,000",0,12,1,2,한국,한국,미라신코리아(주),,18세 미만인 자는 관람할 수 없는 등급,드라마,홍상수,"김유석,백종학,박정화,임선영,오윤홍,박현영,박현영"
6588,개막식 - 2015 전북청소년영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"곽새미,박용재,김희진",
6588,개막식 - 2016 전북청소년영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"김민기,이은샘,김은지",
6588,개막작 - 2015 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"채한영,강상우,권만기",
6588,개막작 - 2016 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"김진아,이지원,정다희,김인선",
6588,검우강호,2010-10-14,0,0.00%,"2,243,194,500",0,"312,334",1,2,홍콩,"홍콩,중국,미국",베이징,(주)에스비에스콘텐츠허브,15세이상관람가,액션,오우삼,"정우성,양자경,서희원,여문락"
6588,검은 비,,0,0.00%,0,0,0,1,1,일본,일본,,,,드라마,이마무라 쇼헤이,"타나카 요시코,키타무라 카즈오"
6588,경마장 가는 길,1991-12-21,0,0.00%,"184,000",0,38,1,1,한국,한국,태흥영화(주),,연소자관람불가,"드라마,멜로/로맨스",장선우,"강수연,문성근,김보연"
6588,경쟁 1 - 2015 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"유재현,김성환,최정호,고경수",
6588,경쟁 1 - 2016 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"이시대,정시온,허준석,배세웅,차상훈",
6588,경쟁 2 - 2015 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"곽은미,허윤희,이은혜,김매일,장아람",
6588,경쟁 2 - 2016 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"구교환,이옥섭,김금난,방우리,이승주",
6588,경쟁 3 - 2015 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,드라마,"심혜정,박근영,신시아,이진호",
6588,경쟁 3 - 2016 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"문세은,남근학,임희성,안주영,이란희",
6588,경쟁 4 - 2015 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"이창수,김유준,김승협,김우석",
6588,경쟁 4 - 2016 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"최진영,이지은,김재현,최성구",
6588,경쟁 5 - 2015 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"강혜연,이승환,김다이,이승주",
6588,경쟁 5 - 2016 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"황지은,고은혜,차현준,이윤규,김광빈",
6588,경쟁 6 - 2015 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"박성진,임보영,김태경,김태윤",
6588,경쟁 6 - 2016 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"김경록,이용진,박매화,김민숙",
6588,경쟁 7 - 2015 전북독립영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"윤서현,양요빈,신종훈,이미지",
6588,경쟁부분 섹션 I - 2015 전북청소년영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"김은빈,윤이빈,임기수,박정민,김재원,정승원,유지현,조명호,서문수빈,신준영,이양진",
6588,경쟁부분 섹션 I - 2016 전북청소년영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"황수아,조운주,정혜윤,조예현,유채림,안승빈,윤찬",
6588,경쟁부분 섹션 II - 2015 전북청소년영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"이진웅,조명호,이한결,구난영,최예원,양지예,김하련,이은경,문유정,전태인,이채현",
6588,경쟁부분 섹션 III - 2015 전북청소년영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"이은샘,윤이빈,김경수,이종민,소예린,전건우,박현주",
6588,경쟁부분 섹션 III - 2016 전북청소년영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"정현빈,박한울,황하연,임주현,구다은,구난영,문유정,소명원",
6588,경쟁부분 섹션 Ⅳ - 2015 전북청소년영화제,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,"허인서,원소정,심하은,조명호,이한결,서영현,최어진,차도희,소현아,최재헌,송예인",
6588,고스톱 살인,2014-03-20,0,0.00%,"5,479,500",0,820,1,3,한국,한국,영화사 연,(주)랠리버튼,15세이상관람가,"판타지,드라마",김준권,"정영진,권남희,김홍파,박형우,박형우,이승준,박재현,박지성,임호경,장문진,정보경,이상록,이상록,홍승주,김경화,이은주,이은혜,이지영,김남숙,황치연,김민규,오대환,이소영"
6588,고양이 춤,2011-11-17,0,0.00%,"92,127,300",0,"12,486",1,3,한국,한국,고양이구름 필름,㈜인디스토리,전체관람가,다큐멘터리,윤기형,이용한
6588,골든게이트+등반금지+아프리카 퓨전,,0,0.00%,0,0,0,1,2,기타,기타,,,,기타,"존 글래스버그,대니 카스티요 비구리,닉 굿",
6588,관음산,,0,0.00%,"1,530,000",0,183,1,2,중국,중국,,,,"드라마,멜로/로맨스",리 위,"장애가,판빙빙,진백림"
6588,그댄 나의 뱀파이어,2014-06-12,0,0.00%,"22,393,000",0,"3,048",1,1,한국,한국,지오엔터테인먼트,주식회사 마운틴픽쳐스,15세이상관람가,"드라마,멜로/로맨스,코미디",이원회,"최윤영,이재윤,박정식,이진주,박지연,백주은,신호경,정규형,윤수익,최호태,김경록,홍승민,이원회,김그림,김그림,이지연,김소연,김형미,문상혁,민경진,박소연,문희경,장영남,이마붑"
6588,그들도 우리처럼,1990-11-10,0,0.00%,"218,000",0,43,1,2,한국,한국,(주)동아수출공사,,연소자관람불가,드라마,박광수,"김민희,문성근,최재호,심혜진,박중훈"
6588,그리고 우리+홀스슈 목장의 무법자들+남극의 드림팀,,0,0.00%,0,0,0,1,2,기타,기타,,,,기타,"데이브 모솝,에릭 크로스란드,재커리 바,닉 로젠,피터 모르티머,앨라스터 리",
6588,그린란드+구름 위의 사무엘,,0,0.00%,0,0,0,1,2,기타,기타,,,,기타,"케이티 밀러,피터르 반 에크",
6588,그림자들,,0,0.00%,0,0,0,1,3,미국,미국,,,,드라마,존 카사베츠,"벤 카루터스,릴리아 골도니"
6588,기담,2007-08-01,0,0.00%,"4,124,465,500",0,"644,090",1,1,한국,한국,영화사 도로시(주),"(주)영화사오원,㈜스튜디오이쩜영",15세이상관람가,"공포(호러),미스터리,스릴러","정식,정범식","김보경,김응수,이동규,진구,김태우,김종윤,예수정,정지안,김자영,데이비드 맥기니스"
6588,깊은 밤 갑자기,1981-07-17,0,0.00%,0,0,0,1,1,한국,한국,남아진흥(주),(주)드림팩트엔터테인먼트,"연소자관람불가,청소년관람불가","공포(호러),범죄,스릴러",고영남,"김영애,한혜리,이기선,윤일봉"
6588,꼬마 니콜라의 여름방학,2014-08-21,0,0.00%,"218,859,600",0,"31,368",1,1,프랑스,프랑스,,(주)나이너스엔터테인먼트,전체관람가,"코미디,가족,드라마",로랑 티라르,"마테오 부와슬리에,카드 메라드,발레리 르메시에"
6588,끝까지 간다,2014-05-29,0,0.00%,"27,007,303,900",0,"3,450,305",1,1,한국,한국,"(주)에이디사공육,(주)다세포클럽",(주)쇼박스,15세이상관람가,"액션,스릴러,범죄",김성훈,"이선균,조진웅,신정근,정만식,신동미,김동영,박보검,박진성,정하철,윤종현,이승준,이지훈,김보경,이영수,김재철,김진환,배유람,김강현,기주봉,장인섭,장준녕,김해곤,서현우,이준혁,주석태,김승훈,이장유,김그림,허정은"
6588,끝없는 발견+체이싱 나이아가라,,0,0.00%,0,0,0,1,1,기타,기타,,,,기타,"마티유 르 레이,러쉬 스터지",
6588,나그네는 길에서도 쉬지 않는다,1988-06-11,0,0.00%,0,0,0,1,2,한국,한국,판영화사(주),,미성년자관람불가,멜로/로맨스,이장호,"고설봉,추석양,이보희,김명곤"
6588,나그네와 마술사,2006-04-28,0,0.00%,"9,560,000",0,"1,483",1,1,부탄,"부탄,호주",,판씨네마(주),12세관람가,드라마,키엔체 노르부,"티세왕 댄덥,소남 라모"
6588,나라야마 부시코,1999-10-30,0,0.00%,"797,000",0,94,1,1,일본,일본,토에이 컴퍼니,,18세관람가,드라마,이마무라 쇼헤이,"사카모토 스미코,오가타 켄"
6588,나를 닮은 얼굴,2010-09-30,0,0.00%,"4,944,500",0,893,1,1,한국,한국,뿌리의집,(주)영화사 진진,전체관람가,다큐멘터리,태미 추,"노명자,브렌트,박효정"
6588,나의 사랑 나의 신부,2014-10-08,0,0.00%,"16,636,404,305",0,"2,141,155",2,3,한국,한국,필름모멘텀,씨네그루(주)다우기술,15세이상관람가,"멜로/로맨스,코미디",임찬상,"조정석,신민아,윤정희,이상희,전예원,조아라,김광수,김보미,김선하,김은비,박주운,신영일,배성우,라미란,윤문식,황정민,서강준,김형욱,김근영,고규필,강신철,박지연,이장유,조현식,손병욱"
6588,나의 사랑스러운 개 같은 인생,,0,0.00%,0,0,0,1,1,독일,독일,,,,다큐멘터리,도리스 되리에,
6588,나의 프랑스 연인,,0,0.00%,0,0,0,1,3,스웨덴,스웨덴,,,,다큐멘터리,미아 엥베리,
6588,난징! 난징!,,0,0.00%,0,0,0,1,2,중국,중국,,,,"드라마,전쟁",루 추안,"유엽,고원원,나카이즈미 히데오,범위,강일연"
6588,남과 북,,0,0.00%,"5,806,000",0,"2,903",1,1,한국,한국,,,,"드라마,전쟁,멜로/로맨스",김기덕,"엄앵란,최무룡,신영균,남궁원"
6588,내 안에 우는 바람,1997-10-25,0,0.00%,"532,000",0,99,1,2,한국,한국,(주)동녘필름,,고등학생이상관람가,드라마,전수일,"김명곤,문정임,조재현,이충인,박철,유순철,조영진"
6588,내 청춘을 돌려다오,,0,0.00%,0,0,0,1,1,한국,한국,,,,다큐멘터리,김은민,
6588,내 친구 나누크,,0,0.00%,0,0,0,1,2,이탈리아,이탈리아,,,,드라마,"로저 스포티스우드,브란도 퀼리치",
6588,네버다이 버터플라이,2013-10-17,0,0.00%,"11,128,000",0,"1,585",1,1,한국,한국,피도 안마른 녀석들,(주)랠리버튼,15세이상관람가,드라마,장현상,"신재승,김태윤,박연주,이진탁,이현진,허수정,박지수,류아벨,남태부,남명렬,오희준,김고은,송유담,강기둥"
6588,노강의 봄+등산+메아리 마을,,0,0.00%,0,0,0,1,2,기타,기타,,,,기타,"윌 스토퍼 노리스,촹 시앙 안,알린느 슈터,셀리느 카히드루아",
6588,누구나 제 명에 죽고 싶다,2013-03-14,0,0.00%,"4,430,500",0,577,1,2,한국,한국,한국영화아카데미,씨제이 씨지브이(CJ CGV)(주),청소년관람불가,"드라마,액션",김승현,"최원영,김이정,강호,신현탁,김원식,전종석,강구현,공민정"
6588,눈송이+바람의 선율+트레일 엔젤+드날리+화산속으로,,0,0.00%,0,0,0,1,1,기타,기타,,,,기타,"벤 스터글루스키,세바스티앙 데브리앙,라이언 허퍼난,그레이슨 샤퍼,벤 나이트,요헨 슈몰",
6588,뉴타입 히어로 얏타맨,2012-06-21,0,0.00%,"14,417,500",0,"2,368",1,1,일본,일본,,예지림엔터테인먼트,전체관람가,애니메이션,"히시다 마사카즈,사사가와 히로시",
