■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2017-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
6519,도망자 2016,2017-01-05,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"범죄,스릴러,드라마",제이슨 모모아,"제이슨 모모아,사라 샤이,리사 보넷"
6519,도시 전설,2017-07-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"공포(호러),드라마",다이치로 나츠메,
6519,도촬 생중계 보기,2017-03-02,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),타나카 야스후미,
6519,도촬 아가씨 대기실,2017-11-16,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),코지마 유지,
6519,도촬 여대생 하숙집,2018-07-30,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오오쿠노 마코토,
6519,도촬 이혼상담 유부녀,2017-06-15,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),오우치 아이리,
6519,도촬 호텔 출장마사지,2017-06-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),와타나베 카즈야,
6519,도촬기록 가정교사,2017-07-13,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카토 미키오,
6519,도쿄 황제마사지,2017-04-06,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다케다 히데오,
6519,도쿄에 사는 맑은 슬림녀,2018-04-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,호리이 아야,코이케 마나미
6519,돈없는 형수의 속옷장사,2018-12-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),사루 타카시,
6519,돈으로 산 그녀의 정사,2018-10-05,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아라키 타로,
6519,돌로레스,2017-09-08,"2,000",0.00%,"2,000",1,1,1,1,독일,독일,,(주)컴퍼니엘,15세이상관람가,"판타지,스릴러",마이클 로젤,"우도 쉔크,프란지스카 페트리"
6519,동경대 미녀 가정교사,2018-08-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다카하시 미키오,
6519,동급생:침식되어가는 유부녀,2018-02-22,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)아이브픽쳐스,청소년관람불가,드라마,카네다 사토시,
6519,동생 아내,2017-12-15,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,니카이도 유리
6519,동생의 여자,2018-11-22,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)케이피에이기획,(주)케이피에이기획,청소년관람불가,멜로/로맨스,장두만,이윤경
6519,동생의착한아내-무삭제,,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,최은정,
6519,동정 탈출!여배우의 성교육,2018-10-11,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",이케지마 유타카,
6519,동창생의 목적-무삭제판,2018-05-01,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
6519,동창생의 음란 마사지,2017-06-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),다케다 히데오,
6519,동창회 첫사랑과의 정사,2018-08-02,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),모리 신이치,
6519,동창회:그녀와 하던 날,2018-07-31,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",Z.아라이,오츠키 히비키
6519,동창회의 목적 2 (무삭제),2017-10-27,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,영화사 인연,영화사 인연,청소년관람불가,멜로/로맨스,성우진,
6519,동창회의 목적 3(무삭제),2018-04-27,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이도시,
6519,동창회의 목적: 더 비기닝 (무삭제),2017-07-26,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마",정대만,
6519,동호회의 목적 무삭제,2017-06-19,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,"멜로/로맨스,드라마",조경훈,
6519,돼지의 왕,2011-11-03,"10,000",0.00%,"153,328,300",1,"19,918",1,1,한국,한국,"주식회사 다다쇼,돼지의 왕 제작위원회",KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),청소년관람불가,"애니메이션,스릴러",연상호,"김꽃비,김혜나,박희본,오정세,양익준,경순,연상호,허지웅,조영각,조영각,조영빈,김민찬,하명석,최규석,오승준,정인기"
6519,두 명의 유부녀와 육덕폭발,2018-03-01,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,
6519,두 번째 아내,2017-01-20,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키타자와 유키오,마루 준코
6519,두 부부의 정사,2018-03-30,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,하즈키 노조미
6519,두 부부의 정사 무삭제,2018-07-23,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,이상민,
6519,두 엄마 (무삭제),2017-10-27,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이도시,
6519,두 엄마 2018,2018-10-16,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
6519,두 엄마 2018 (감독판),2018-12-07,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진,
6519,둠스데이 2018,2018-06-30,"1,000",0.00%,"1,000",1,1,1,1,영국,영국,,(주)케이알씨지,15세이상관람가,"어드벤처,액션,SF",닐 존슨,
6519,둠스데이: 지구 최후의 전쟁,2017-01-19,"5,000",0.00%,"5,000",1,1,1,1,덴마크,덴마크,,(주)소나무픽쳐스,12세이상관람가,"어드벤처,드라마,가족",마르틴 바르네비츠,"윌리엄 요크 닐센,토마스 가비,피터 간츨러"
6519,뒤는 네가 처음이야,2018-05-24,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이마오카 신지,
6519,뒤로 부탁해요-소악마의 유혹,2017-03-23,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),고토 다이스케,사오토메 러브
6519,뒷마당의 정사,2018-09-13,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),우스바시 수이,
6519,드래곤 기사단,2018-03-31,"3,000",0.00%,"3,000",1,1,1,1,영국,영국,,주식회사 풍경소리,15세이상관람가,"판타지,액션,어드벤처",사이먼 웰스,"로스 오헤네시,벤 로이드-홈즈,실비오 시맥"
6519,드래곤 블레이드: 천장웅사,2018-12-20,"1,000",0.00%,"1,000",1,1,1,1,홍콩,홍콩,,(주)케이알씨지,15세이상관람가,"액션,드라마,어드벤처",이인항,"성룡,존 쿠삭,애드리언 브로디"
6519,드론: 미래전쟁,2017-09-07,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,(주)시네마리퍼블릭,12세이상관람가,"전쟁,액션",릭 로젠탈,맷 오리어리
6519,들키지 않으면 불륜,2017-05-25,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),요리다 헤이스케,
6519,등산후 여자사냥,2017-08-10,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카와사키 군지,
6519,디 아이즈,2018-06-15,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,주식회사 레드아이스,15세이상관람가,"범죄,드라마,미스터리,스릴러",,"니콜라스 터투로,빈센트 파스토레"
6519,디노타샤 어드벤처,2018-03-07,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(유)조이앤시네마,전체관람가,"코미디,드라마,가족",마크 앳킨스,
6519,디시젼: 리퀴데이션,2018-10-30,"1,000",0.00%,"1,000",1,1,1,1,러시아,러시아,,(유)조이앤시네마,15세이상관람가,액션,,
6519,디치,2017-06-02,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,(주)제이에이와이이엔터테인먼트,청소년관람불가,공포(호러),조 헨드릭,빌 오버스트 주니어
6519,딜레마,2018-05-25,"2,000",0.00%,"2,000",1,1,1,1,마케도니아,마케도니아,,(주)시네마리퍼블릭,청소년관람불가,"드라마,범죄,스릴러",스베토자르 리스토브스키,
6519,딥워터 엘리게이터,2017-11-30,"3,000",0.00%,"3,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"공포(호러),SF",브랜다이스 베리,"조 랜도,조 벨"
6519,딸기 팬티의 불륜,2018-02-22,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),이즈미 유스이,
6519,딸의 애인-무삭제판,2018-08-15,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,골드피쉬프로덕션,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,계장혁,
6519,딸의 친구,2017-01-21,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
6519,딸의 친구 2 - 무삭제판,2018-01-24,"3,000",0.00%,"3,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,계장혁,
6519,떠난 남편과 새로운 남자,2017-07-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카와사키 쥰지,
6519,뜨거운 부장님의 아내,2018-12-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카니에,
6519,라면집 아줌마,2017-03-23,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),시미즈 다이스케,카야마 나츠코
6519,라이즈,2017-10-24,"3,000",0.00%,"3,000",1,1,1,1,호주,호주,,(주)시네마리퍼블릭,15세이상관람가,"범죄,드라마",맥 린돈,
6519,라이즈 오브 더 풋솔져 3,2018-06-27,"6,000",0.00%,"6,000",1,1,1,1,영국,영국,,(주)누리픽쳐스,청소년관람불가,"액션,코미디,범죄",잭커리 애들러,"크레이그 페어브라스,제이미 포어만"
6519,라이즈 위 텔,2018-07-20,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,(주)영화사 안다미로,15세이상관람가,스릴러,,"가브리엘 번,하비 케이틀"
6519,라이트하우스 키퍼,2017-10-27,"3,000",0.00%,"3,000",1,1,1,1,미국,미국,,주식회사 레드아이스,15세이상관람가,공포(호러),벤자민 쿠퍼,
6519,라인오버,2017-05-19,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"드라마,액션",마에다 나오키,오사와 미키오
6519,랜드 오브 스마일,2017-06-21,"3,000",0.00%,"3,000",1,1,1,1,미국,"미국,오스트리아 ,태국",,주식회사 레드아이스,청소년관람불가,"공포(호러),스릴러",브래들리 스트라이커,
6519,러브 인 뉴욕,2018-08-21,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(주)퍼스트런,청소년관람불가,"범죄,스릴러,드라마",테이트 스타인시크,
6519,러브 호텔 거리의 유부녀들,2018-09-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아카바네 키쿠지로,
6519,러브호텔에서 보았다,2017-11-09,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),후지타 마키,
6519,럭키 스티프,2018-01-16,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,(주)영화공간,12세이상관람가,"코미디,뮤지컬",크리스토퍼 애슐리,"도미닉 마쉬,니키 M. 제임스"
6519,런던잡: 다이아몬드를 훔쳐라,2018-08-03,"1,000",0.00%,"1,000",1,1,1,1,영국,영국,,(유)조이앤시네마,15세이상관람가,"액션,범죄,드라마",테리 리 코커,
6519,럼블,2017-08-22,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,모비딕엔터테인먼트(주),15세이상관람가,액션,R. 엘리스 프레이저,게리 다니엘스
6519,레더 하우스,2018-09-30,"1,000",0.00%,"1,000",1,1,1,1,이탈리아,이탈리아,,(유)조이앤시네마,청소년관람불가,"공포(호러),스릴러",마우리지오 델 피콜로,
6519,레드 후드,2018-11-11,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"판타지,공포(호러)",르네 페르즈,로버트 앰슬러
6519,레이드 : 첫번째 습격,2012-05-17,"5,000",0.00%,"163,533,500",1,"21,761",1,1,인도네시아,인도네시아,,(주)씨제이이엔엠,청소년관람불가,"액션,범죄,스릴러",가렛 에반스,"이코 우웨이스,도니 알람시아,야얀 루히안"
6519,레이디 닌자,2018-09-06,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,라온아이(주),청소년관람불가,액션,후지와라 켄이치,하카세 마이
6519,레이디 채털리,2007-07-11,"3,000",0.00%,"100,342,500",1,"14,721",1,1,프랑스,프랑스,,(주)영화사 진진,청소년관람불가,"멜로/로맨스,드라마",파스칼 페랑,"마리나 핸즈,장 루이스 콜로흐"
6519,레이크피어2: 더 스웜프,2018-01-24,"3,000",0.00%,"3,000",1,1,1,1,미국,미국,,주식회사 레드아이스,청소년관람불가,공포(호러),,
6519,레전드 워리어,2018-03-28,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,스릴러,아즈말 자히르 아메드,레이 파크
6519,레지던트 데블,2018-05-08,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(주)케이알씨지,청소년관람불가,스릴러,르네 페르즈,
6519,레지던트 이블 좀비,2018-02-02,"3,000",0.00%,"3,000",1,1,1,1,미국,미국,,(유)조이앤시네마,청소년관람불가,"공포(호러),서부극(웨스턴),코미디",대니 로우,닉 카터
6519,레티나,2019-04-24,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,제인앤유,15세이상관람가,스릴러,카를로스 페레르,
6519,렌델: 어둠의 기사,2018-01-11,"5,000",0.00%,"5,000",1,1,1,1,핀란드,핀란드,,주식회사 루믹스미디어,청소년관람불가,"액션,범죄",제시 하자,
6519,로그온 배틀그라운드,,"4,000",0.00%,"4,000",1,1,1,1,영국,영국,,,,액션,,
6519,로드,2017-07-27,"2,000",0.00%,"2,000",1,1,1,1,영국,영국,,(주)퍼스트런,청소년관람불가,"액션,범죄,드라마",비타에 나스,
6519,로보캅: 최후의 전쟁,2018-10-05,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,제인앤유,청소년관람불가,"SF,액션",리스 에벤센,"콜린 파라딘,레이븐 쿠센스"
6519,로봇 사용설명서,2017-10-02,"6,000",0.00%,"6,000",1,1,1,1,이스라엘,이스라엘,,(주)도키엔터테인먼트,15세이상관람가,"액션,코미디","탈 골드버그,갈 젤레즈니악","요탐 이사이,힐리 옐롬"
6519,로빈 후드 리벨리언,2018-12-25,"1,000",0.00%,"1,000",1,1,1,1,영국,영국,,주식회사 풍경소리,15세이상관람가,"액션,어드벤처",니콜라스 윈터,벤 프리먼
6519,로스트 애프터 다크,2017-06-02,"3,000",0.00%,"3,000",1,1,1,1,캐나다,캐나다,,(주)제이에이와이이엔터테인먼트,청소년관람불가,공포(호러),이안 케스너,제시 카마초
6519,로스트 인 더 퍼시픽,2017-08-18,"6,000",0.00%,"6,000",1,1,1,1,중국,중국,,(주)누리픽쳐스,15세이상관람가,"SF,스릴러",빈센트 저우,"브랜든 루스,장우기,러셀 왕"
6519,로스트: 직소 퍼즐,2018-10-18,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,주식회사 레드아이스,12세이상관람가,공포(호러),,
6519,료칸 여인들의 터지는 신음소리,2018-03-24,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,츠지 코우지,카토 츠바키
6519,루나: 소녀의 복수,2018-08-07,"2,000",0.00%,"2,000",1,1,1,1,독일,독일,,(주)컴퍼니엘,12세이상관람가,"액션,스릴러",칼레드 카이사르,
6519,루킹 글라스,2018-06-23,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,제인앤유,15세이상관람가,스릴러,팀 헌터,"니콜라스 케이지,로빈 튜니,마크 블루카스,어니 라이블리"
6519,룸싸롱 여대생들 무삭제,2018-10-16,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,조태호,
6519,리벤지: 피의 보복,2017-05-19,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"액션,드라마",카타오카 슈지,오자와 히토시
6519,리벤지포르노 여배우지망생,2017-08-29,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",하뉴켄지,"나나미 나나,모토야마 요시노"
6519,리벤지포르노 페인트 잇 블랙,2017-01-06,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",키베 코스케,
6519,리얼 av배우 면접,2017-05-04,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),모리 신이치,
6519,리오의 룸싸롱 잠입,2017-04-13,"8,000",0.00%,"8,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),진도 마사아키,
6519,리턴,2018-06-22,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)레드언더미디어,(주)레드언더미디어,청소년관람불가,,최석원,
6519,립반윙클의 신부,2016-09-28,"10,000",0.00%,"156,613,300",1,"19,413",1,1,일본,일본,,"TCO(주)더콘텐츠온,주식회사 더쿱",15세이상관람가,"드라마,멜로/로맨스",이와이 슌지,"쿠로키 하루,아야노 고"
6519,마녀의 덫 : 마법의 슬리핑 뷰티,2018-10-30,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,(주)케이알씨지,15세이상관람가,"액션,드라마,어드벤처",르네 페르즈,로버트 앰슬러
6519,마린: 배틀 엔젤,2018-12-06,"1,000",0.00%,"1,000",1,1,1,1,미국,미국,,주식회사 레드아이스,청소년관람불가,액션,,
6519,마사지 받고 흥분한 사모님,2017-07-13,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),카리노나 마이,
6519,마사지 받으러 간 와이프,2018-05-18,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,긴다이치 코고로,미시마 나츠코
6519,마사지를 받는 여직원들,2018-07-30,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,
6519,마사지에 젖은 오르가즘,2018-08-23,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),드래곤 니시카와,
6519,마음 착한 며느리,2018-09-10,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,시오미 유리코
6519,마이 섹시 펫: 밤이면 밤마다,2017-06-06,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",요시유키 유미,아스카 키라라
6519,마이 펫 다이노소어,2018-01-11,"5,000",0.00%,"5,000",1,1,1,1,호주,호주,,주식회사 루믹스미디어,12세이상관람가,"어드벤처,액션",매트 드럼몬드,
6519,마작녀 쿄코:화려한 손기술,2017-07-03,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",이시카와 지로,
6519,마지막 군단,2011-11-10,"6,000",0.00%,"193,000",1,30,1,1,영국,"영국,이탈리아,프랑스,총괄(연감)",,"(주)아펙스 엔터테인먼트,(주)키노아이디엠씨",12세이상관람가,"액션,어드벤처,판타지",더그 레플러,"콜린 퍼스,벤 킹슬리"
6519,마지막 벌목꾼,,"5,000",0.00%,"5,000",1,1,1,1,중국,중국,,,,다큐멘터리,우광의,
6519,마지막 정사: 여럿이 다같이-감독판,2018-11-28,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
6519,만남사이트에서 깊게 채우는 젊은아내,2018-04-26,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,크왓치,아오이 치에
6519,만취주부: 부정한 섹스,2017-06-06,"5,000",0.00%,"5,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",마사키 아이죠,시로노 에리카
6519,만화가게 아줌마: 손님이 없던 날,2017-06-19,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6519,만화가게 아줌마: 손님이 없던 날 (무삭제),2017-09-26,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,강정훈,
6519,만화방에서 정사,2017-11-16,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),키무라 켄지,
6519,맛이 다른 부장님의 아내,2017-12-15,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,오자키 히로코우지,하스미 클레어
6519,맛있는 떡 무삭제판,2017-07-11,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이승환,
6519,맛있는 섹스 그리고 그 여자-감독판,2018-06-12,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
6519,맛있는 섹스 그리고 여친,2017-06-27,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
6519,맛있는 섹스 그리고 여친 무삭제 특별판,2018-05-03,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
6519,맛있는 섹스 누나 친구-무삭제판,2018-10-16,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
6519,맛있는 영화 무삭제 감독판,2017-08-08,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"드라마,코미디",박범수,
6519,맛있는 유혹,2018-04-03,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
6519,맛있는 유혹 무삭제판,2018-05-15,"2,000",0.00%,"2,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민,
6519,맛있는 처형,2018-08-23,"2,000",0.00%,"2,000",1,1,1,1,일본,일본,,(주)레드언더미디어,청소년관람불가,멜로/로맨스,아카바 키쿠지로,
6519,망자의 지정석,2017-09-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,15세이상관람가,"공포(호러),드라마",요코야마 카즈히로,토다 레이
6519,매드 몰리,2018-12-14,"1,000",0.00%,"1,000",1,1,1,1,네덜란드,네덜란드,,레이크엔터테인먼트,15세이상관람가,"SF,액션",콜린다 봉거스,줄리아 베이틀란
6519,매드맥스 독,2017-11-23,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,(유)조이앤시네마,15세이상관람가,공포(호러),,
6519,매맞는 새엄마,2017-06-13,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,크왓치,무라카미 료코
6519,매춘 2016 무삭제,2017-05-30,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,이상우,"백세리,안소희"
6519,매춘 일본판,2018-10-30,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",후지모토 죠지,
6519,맨 오브 저스티스,2018-01-10,"5,000",0.00%,"5,000",1,1,1,1,미국,미국,,(주)메인타이틀픽쳐스,청소년관람불가,"액션,스릴러",마틴-크리스토퍼 보드,마크 다카스코스
6519,맨션 관리인 꼬시기,2018-01-11,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
6519,맨션과 병원과 러브호텔의 정사,2018-11-09,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),아카바네 키쿠지로,
6519,맹인 안마사의 기술,2018-11-15,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)플라이어,청소년관람불가,드라마,넷쿄쿠 타란티노,시로미야 이로하
6519,메가 샤크 터미네이터,2017-06-13,"2,000",0.00%,"2,000",1,1,1,1,미국,미국,,(주)케이알씨지,12세이상관람가,"SF,액션",크리스토퍼 레이,"일레나 더글라스,브로디 허츨러"
